見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,浴槽の怪,,13,10
のです,のです,のだ,助動詞,*,NIL,,浴槽の怪,,13,10
」,」,」,特殊,括弧終,NIL,,浴槽の怪,,13,10
「,「,「,特殊,括弧始,NIL,,浴槽の怪,,13,10
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,10
互,ご,互,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia姓,,浴槽の怪,,13,10
っこ,っこ,っこ,接尾辞,名詞性名詞接尾辞,代表表記:っ子/っこ,,浴槽の怪,,13,10
です,です,だ,判定詞,*,NIL,,浴槽の怪,,13,10
わ,わ,わ,助詞,終助詞,NIL,,浴槽の怪,,13,10
ね,ね,ね,助詞,終助詞,NIL,,浴槽の怪,,13,10
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,10
先生,せんせい,先生,名詞,普通名詞,代表表記:先生/せんせい ドメイン:教育・学習 カテゴリ:人 人名末尾,,浴槽の怪,,13,11
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,11
あたし,あたし,あたし,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,浴槽の怪,,13,11
を,を,を,助詞,格助詞,NIL,,浴槽の怪,,13,11
助けて,たすけて,助ける,動詞,*,代表表記:助ける/たすける 自他動詞:自:助かる/たすかる,,浴槽の怪,,13,11
下さる,くださる,下さる,接尾辞,動詞性接尾辞,代表表記:下さる/くださる,,浴槽の怪,,13,11
し,し,し,助詞,接続助詞,NIL,,浴槽の怪,,13,11
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,11
あたし,あたし,あたし,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,浴槽の怪,,13,11
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,11
先生,せんせい,先生,名詞,普通名詞,代表表記:先生/せんせい ドメイン:教育・学習 カテゴリ:人 人名末尾,,浴槽の怪,,13,11
を,を,を,助詞,格助詞,NIL,,浴槽の怪,,13,11
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,11
救い,すくい,救い,名詞,普通名詞,代表表記:救い/すくいv ドメイン:健康・医学 連用形名詞化:救う/すくう,,浴槽の怪,,13,11
申上げた,もうしあげた,申上げる,動詞,*,代表表記:申し上げる/もうしあげる 謙譲動詞:言う/いう,,浴槽の怪,,13,11
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,浴槽の怪,,13,11
です,です,だ,判定詞,*,NIL,,浴槽の怪,,13,11
わ,わ,わ,助詞,終助詞,NIL,,浴槽の怪,,13,11
ね,ね,ね,助詞,終助詞,NIL,,浴槽の怪,,13,11
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,11
あたし,あたし,あたし,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,浴槽の怪,,13,12
何だか,なんだか,何だか,副詞,*,代表表記:何だか/なんだか,,浴槽の怪,,13,12
偶然で,ぐうぜんで,偶然だ,形容詞,*,代表表記:偶然だ/ぐうぜんだ,,浴槽の怪,,13,12
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,浴槽の怪,,13,12
様な,ような,様だ,助動詞,*,NIL,,浴槽の怪,,13,12
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,浴槽の怪,,13,12
が,が,が,助詞,格助詞,NIL,,浴槽の怪,,13,12
致し,いたし,致す,動詞,*,代表表記:致す/いたす 付属動詞候補（基本） 謙譲動詞:する/する,,浴槽の怪,,13,12
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,浴槽の怪,,13,12
わ,わ,わ,助詞,終助詞,NIL,,浴槽の怪,,13,12
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,12
こんな,こんな,こんな,指示詞,連体詞形態指示詞,NIL,,浴槽の怪,,13,13
事,こと,事,名詞,普通名詞,代表表記:事/こと カテゴリ:抽象物 漢字読み:訓,,浴槽の怪,,13,13
が,が,が,助詞,格助詞,NIL,,浴槽の怪,,13,13
いつか,いつか,いつか,副詞,*,代表表記:何時か/いつか,,浴槽の怪,,13,13
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,浴槽の怪,,13,13
のだ,のだ,のだ,助動詞,*,NIL,,浴槽の怪,,13,13
と,と,と,助詞,格助詞,NIL,,浴槽の怪,,13,13
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,浴槽の怪,,13,13
妙な,みょうな,妙だ,形容詞,*,代表表記:妙だ/みょうだ,,浴槽の怪,,13,13
予感,よかん,予感,名詞,サ変名詞,代表表記:予感/よかん カテゴリ:抽象物 補文ト,,浴槽の怪,,13,13
を,を,を,助詞,格助詞,NIL,,浴槽の怪,,13,13
持って,もって,持つ,動詞,*,代表表記:持つ/もつ,,浴槽の怪,,13,13
居り,おり,居る,接尾辞,動詞性接尾辞,代表表記:居る/おる,,浴槽の怪,,13,13
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,浴槽の怪,,13,13
わ,わ,わ,助詞,終助詞,NIL,,浴槽の怪,,13,13
」,」,」,特殊,括弧終,NIL,,浴槽の怪,,13,13
この,この,この,指示詞,連体詞形態指示詞,NIL,,浴槽の怪,,13,13
うら若い,うらわかい,うら若い,形容詞,*,代表表記:うら若い/うらわかい,,浴槽の怪,,13,13
未亡人,みぼうじん,未亡人,名詞,普通名詞,代表表記:未亡人/みぼうじん ドメイン:家庭・暮らし カテゴリ:人,,浴槽の怪,,13,13
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,13
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,13
互,ご,互,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia姓,,浴槽の怪,,13,13
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,13
救い,すくい,救う,動詞,*,代表表記:救う/すくう ドメイン:健康・医学,,浴槽の怪,,13,13
救わ,すくわ,救う,動詞,*,代表表記:救う/すくう ドメイン:健康・医学,,浴槽の怪,,13,13
れ,れ,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,浴槽の怪,,13,13
した,した,する,接尾辞,動詞性接尾辞,代表表記:する/する,,浴槽の怪,,13,13
こと,こと,こと,名詞,形式名詞,NIL,,浴槽の怪,,13,13
が,が,が,助詞,格助詞,NIL,,浴槽の怪,,13,13
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,13
ひどく,ひどく,ひどい,形容詞,*,代表表記:ひどい/ひどい,,浴槽の怪,,13,13
嬉し,うれし,嬉しい,形容詞,*,代表表記:嬉しい/うれしい 反義:形容詞:悲しい/かなしい,,浴槽の怪,,13,13
相,そう,相,名詞,普通名詞,代表表記:相/そう カテゴリ:抽象物 漢字読み:音 人名末尾,,浴槽の怪,,13,13
である,である,だ,判定詞,*,NIL,,浴槽の怪,,13,13
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,13
「,「,「,特殊,括弧始,NIL,,浴槽の怪,,13,14
アノ,あの,アノ,名詞,普通名詞,代表表記:アノ/あの 自動獲得:テキスト 副詞識別,,浴槽の怪,,13,14
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,14
本当に,ほんとうに,本当だ,形容詞,*,代表表記:本当だ/ほんとうだ 反義:名詞-普通名詞:嘘/うそ,,浴槽の怪,,13,14
ご,ご,ご,接頭辞,ナ形容詞接頭辞,代表表記:御/お,,浴槽の怪,,13,14
迷惑でしょう,めいわくでしょう,迷惑だ,形容詞,*,代表表記:迷惑だ/めいわくだ,,浴槽の怪,,13,14
けど,けど,けど,助詞,接続助詞,NIL,,浴槽の怪,,13,14
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,14
アノ,あの,アノ,名詞,普通名詞,代表表記:アノ/あの 自動獲得:テキスト 副詞識別,,浴槽の怪,,13,14
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,14
今夜,こんや,今夜,名詞,時相名詞,代表表記:今夜/こんや カテゴリ:時間,,浴槽の怪,,13,14
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,14
泊り,とまり,泊る,動詞,*,代表表記:泊まる/とまる ドメイン:レクリエーション;家庭・暮らし 自他動詞:他:泊める/とめる,,浴槽の怪,,13,14
下さる,くださる,下さる,接尾辞,動詞性接尾辞,代表表記:下さる/くださる,,浴槽の怪,,13,14
訳,やく,訳,名詞,普通名詞,代表表記:訳/やく ドメイン:文化・芸術 カテゴリ:抽象物 漢字読み:音,,浴槽の怪,,13,14
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,14
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,14
行き,いき,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,浴槽の怪,,13,14
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,浴槽の怪,,13,14
ん,ん,ぬ,助動詞,*,NIL,,浴槽の怪,,13,14
？,？,？,特殊,記号,NIL,,浴槽の怪,,13,14
書生,しょせい,書生,名詞,普通名詞,代表表記:書生/しょせい ドメイン:教育・学習 カテゴリ:人,,浴槽の怪,,13,14
も,も,も,助詞,副助詞,NIL,,浴槽の怪,,13,14
まだ,まだ,まだ,副詞,*,代表表記:まだ/まだ,,浴槽の怪,,13,14
帰り,かえり,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,浴槽の怪,,13,14
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,浴槽の怪,,13,14
ん,ん,ぬ,助動詞,*,NIL,,浴槽の怪,,13,14
し,し,し,助詞,接続助詞,NIL,,浴槽の怪,,13,14
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,14
若し,わかし,若い,形容詞,*,代表表記:若い/わかい,,浴槽の怪,,13,14
先生,せんせい,先生,名詞,普通名詞,代表表記:先生/せんせい ドメイン:教育・学習 カテゴリ:人 人名末尾,,浴槽の怪,,13,14
で,で,だ,判定詞,*,NIL,,浴槽の怪,,13,14
も,も,も,助詞,副助詞,NIL,,浴槽の怪,,13,14
いて,いて,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,浴槽の怪,,13,14
下さら,くださら,下さる,接尾辞,動詞性接尾辞,代表表記:下さる/くださる,,浴槽の怪,,13,14
なければ,なければ,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,浴槽の怪,,13,14
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,14
あたし,あたし,あたし,名詞,普通名詞,代表表記:私/わたし カテゴリ:人 漢字読み:訓,,浴槽の怪,,13,14
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,14
この,この,この,指示詞,連体詞形態指示詞,NIL,,浴槽の怪,,13,14
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,,浴槽の怪,,13,14
で,で,で,助詞,格助詞,NIL,,浴槽の怪,,13,14
眠る,ねむる,眠る,動詞,*,代表表記:眠る/ねむる ドメイン:家庭・暮らし 反義:動詞:覚める/さめる,,浴槽の怪,,13,14
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,浴槽の怪,,13,14
が,が,が,助詞,格助詞,NIL,,浴槽の怪,,13,14
致し,いたし,致す,動詞,*,代表表記:致す/いたす 付属動詞候補（基本） 謙譲動詞:する/する,,浴槽の怪,,13,14
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,浴槽の怪,,13,14
ん,ん,ぬ,助動詞,*,NIL,,浴槽の怪,,13,14
わ,わ,わ,助詞,終助詞,NIL,,浴槽の怪,,13,14
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,14
ね,ね,ね,名詞,普通名詞,代表表記:根/ね カテゴリ:植物-部位 漢字読み:訓,,浴槽の怪,,13,15
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,15
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,15
願い,ねがい,願い,名詞,普通名詞,代表表記:願い/ねがいv 連用形名詞化:願う/ねがう,,浴槽の怪,,13,15
です,です,だ,判定詞,*,NIL,,浴槽の怪,,13,15
わ,わ,わ,助詞,終助詞,NIL,,浴槽の怪,,13,15
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,15
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,浴槽の怪,,13,16
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,16
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,16
今,いま,今,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,浴槽の怪,,13,16
から,から,から,助詞,格助詞,NIL,,浴槽の怪,,13,16
で,で,だ,判定詞,*,NIL,,浴槽の怪,,13,16
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,16
東京,とうきょう,東京,名詞,地名,代表表記:東京/とうきょう 地名:日本:都,,浴槽の怪,,13,16
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,16
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,16
帰り,かえり,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,浴槽の怪,,13,16
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,16
なる,なる,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,浴槽の怪,,13,16
の,の,の,名詞,形式名詞,NIL,,浴槽の怪,,13,16
も,も,も,助詞,副助詞,NIL,,浴槽の怪,,13,16
大変な,たいへんな,大変だ,形容詞,*,代表表記:大変だ/たいへんだ,,浴槽の怪,,13,16
んです,んです,んだ,助動詞,*,NIL,,浴槽の怪,,13,16
から,から,から,助詞,接続助詞,NIL,,浴槽の怪,,13,16
」,」,」,特殊,括弧終,NIL,,浴槽の怪,,13,16
夏子,なつこ,夏子,名詞,人名,人名:日本:名:913:0.00019,,浴槽の怪,,13,16
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,16
甘える,あまえる,甘える,動詞,*,代表表記:甘える/あまえる,,浴槽の怪,,13,16
様に,ように,様だ,助動詞,*,NIL,,浴槽の怪,,13,16
云って,いって,云う,動詞,*,代表表記:言う/いう 補文ト,,浴槽の怪,,13,16
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,16
蘭堂,蘭堂,蘭堂,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,浴槽の怪,,13,16
を,を,を,助詞,格助詞,NIL,,浴槽の怪,,13,16
見上,見上,見上,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,浴槽の怪,,13,16
た,た,た,名詞,普通名詞,代表表記:他/た カテゴリ:抽象物 漢字読み:音 修飾（ニ格）,,浴槽の怪,,13,16
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,16
「,「,「,特殊,括弧始,NIL,,浴槽の怪,,13,17
エエ,ええ,エエだ,形容詞,*,代表表記:エエだ/ええだ 自動獲得:テキスト 副詞識別,,浴槽の怪,,13,17
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,17
僕,ぼく,僕,名詞,普通名詞,代表表記:僕/ぼく カテゴリ:人 漢字読み:音,,浴槽の怪,,13,17
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,17
泊めて,とめて,泊める,動詞,*,代表表記:泊める/とめる ドメイン:家庭・暮らし 自他動詞:自:泊まる/とまる,,浴槽の怪,,13,17
頂ければ,いただければ,頂ける,動詞,*,代表表記:頂ける/いただける 可能動詞:頂く/いただく 付属動詞候補（タ系）,,浴槽の怪,,13,17
有難い,ありがたい,有難い,形容詞,*,代表表記:有り難い/ありがたい,,浴槽の怪,,13,17
です,です,です,助動詞,*,NIL,,浴槽の怪,,13,17
けれど,けれど,けれど,助詞,接続助詞,NIL,,浴槽の怪,,13,17
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,17
ご,ご,ご,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,17
婦人,ふじん,婦人,名詞,普通名詞,代表表記:婦人/ふじん カテゴリ:人,,浴槽の怪,,13,17
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,17
一,いち,一,名詞,数詞,カテゴリ:数量,,浴槽の怪,,13,17
人,にん,人,接尾辞,名詞性名詞助数辞,代表表記:人/にん カテゴリ:人 準内容語,,浴槽の怪,,13,17
の,の,の,助詞,接続助詞,NIL,,浴槽の怪,,13,17
うち,うち,うち,名詞,副詞的名詞,代表表記:うち/うち,,浴槽の怪,,13,17
へ,へ,へ,助詞,格助詞,NIL,,浴槽の怪,,13,17
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,17
あまり,あまり,あまり,副詞,*,代表表記:余り/あまり 形容詞派生:余りだ/あまりだ 修飾（ニ格） 数量修飾,,浴槽の怪,,13,17
不躾です,ぶしつけです,不躾だ,形容詞,*,代表表記:不躾けだ/ぶしつけだ,,浴槽の怪,,13,17
から,から,から,助詞,接続助詞,NIL,,浴槽の怪,,13,17
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,17
じゃ,じゃ,じゃ,感動詞,*,代表表記:じゃ/じゃ,,浴槽の怪,,13,18
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,18
書生,しょせい,書生,名詞,普通名詞,代表表記:書生/しょせい ドメイン:教育・学習 カテゴリ:人,,浴槽の怪,,13,18
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,浴槽の怪,,13,18
が,が,が,助詞,格助詞,NIL,,浴槽の怪,,13,18
帰り,かえり,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,浴槽の怪,,13,18
次第,しだい,次第,名詞,普通名詞,代表表記:次第/しだい カテゴリ:抽象物,,浴槽の怪,,13,18
お,お,お,接頭辞,名詞接頭辞,代表表記:御/お,,浴槽の怪,,13,18
暇,ひま,暇だ,形容詞,*,代表表記:暇だ/ひまだ 反義:形容詞:忙しい/いそがしい,,浴槽の怪,,13,18
する,する,する,接尾辞,動詞性接尾辞,代表表記:する/する,,浴槽の怪,,13,18
こと,こと,こと,名詞,形式名詞,NIL,,浴槽の怪,,13,18
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,18
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,浴槽の怪,,13,18
ましょう,ましょう,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,浴槽の怪,,13,18
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,18
汽車,きしゃ,汽車,名詞,普通名詞,代表表記:汽車/きしゃ ドメイン:交通 カテゴリ:人工物-乗り物,,浴槽の怪,,13,19
が,が,が,助詞,格助詞,NIL,,浴槽の怪,,13,19
なくなった,なくなった,なくなる,動詞,*,代表表記:亡くなる/なくなる ドメイン:家庭・暮らし 自他動詞:他:亡くす/なくす,,浴槽の怪,,13,19
って,って,って,助詞,副助詞,NIL,,浴槽の怪,,13,19
いい,いい,いい,形容詞,*,代表表記:良い/よい 反義:形容詞:悪い/わるい,,浴槽の怪,,13,19
です,です,です,助動詞,*,NIL,,浴槽の怪,,13,19
よ,よ,よ,助詞,終助詞,NIL,,浴槽の怪,,13,19
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,19
鎌倉,かまくら,鎌倉,名詞,地名,代表表記:鎌倉/かまくら 地名:日本:神奈川県:市,,浴槽の怪,,13,20
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,20
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,20
友達,ともだち,友達,名詞,普通名詞,代表表記:友達/ともだち ドメイン:家庭・暮らし カテゴリ:人,,浴槽の怪,,13,20
も,も,も,助詞,副助詞,NIL,,浴槽の怪,,13,20
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,浴槽の怪,,13,20
んです,んです,んだ,助動詞,*,NIL,,浴槽の怪,,13,20
から,から,から,助詞,接続助詞,NIL,,浴槽の怪,,13,20
」,」,」,特殊,括弧終,NIL,,浴槽の怪,,13,20
蘭,らん,蘭,名詞,普通名詞,代表表記:蘭/らん カテゴリ:植物,,浴槽の怪,,13,20
堂,どう,堂,名詞,普通名詞,代表表記:堂/どう カテゴリ:場所-施設 漢字読み:音,,浴槽の怪,,13,20
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,20
本当に,ほんとうに,本当だ,形容詞,*,代表表記:本当だ/ほんとうだ 反義:名詞-普通名詞:嘘/うそ,,浴槽の怪,,13,20
迷惑,めいわく,迷惑,名詞,サ変名詞,代表表記:迷惑/めいわく カテゴリ:抽象物 形容詞派生:迷惑だ/めいわくだ,,浴槽の怪,,13,20
相,そう,相,名詞,普通名詞,代表表記:相/そう カテゴリ:抽象物 漢字読み:音 人名末尾,,浴槽の怪,,13,20
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,20
云う,いう,云う,動詞,*,代表表記:言う/いう 補文ト,,浴槽の怪,,13,20
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,20
「,「,「,特殊,括弧始,NIL,,浴槽の怪,,13,21
マア,マア,マア,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,浴槽の怪,,13,21
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,21
お,お,お,接頭辞,イ形容詞接頭辞,代表表記:御/お,,浴槽の怪,,13,21
堅い,かたい,堅い,形容詞,*,代表表記:堅い/かたい 反義:形容詞:柔らかい/やわらかい,,浴槽の怪,,13,21
んです,んです,んだ,助動詞,*,NIL,,浴槽の怪,,13,21
の,の,のだ,助動詞,*,NIL,,浴槽の怪,,13,21
ね,ね,ね,助詞,終助詞,NIL,,浴槽の怪,,13,21
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,21
恥,はじ,恥,名詞,普通名詞,代表表記:恥/はじ カテゴリ:抽象物 漢字読み:訓,,浴槽の怪,,13,22
を,を,を,助詞,格助詞,NIL,,浴槽の怪,,13,22
かかせる,かかせる,かかせる,動詞,*,代表表記:欠かせる/かかせる 可能動詞:欠かす/かかす,,浴槽の怪,,13,22
もん,もん,もん,名詞,形式名詞,NIL,,浴槽の怪,,13,22
じゃ,じゃ,じゃ,助詞,副助詞,標準:で/で+は/は,,浴槽の怪,,13,22
ございませ,ございませ,ございます,動詞,*,代表表記:御座います/ございます 丁寧動詞:有る/ある 長音挿入可,,浴槽の怪,,13,22
ん,ん,ぬ,助動詞,*,NIL,,浴槽の怪,,13,22
わ,わ,わ,助詞,終助詞,NIL,,浴槽の怪,,13,22
」,」,」,特殊,括弧終,NIL,,浴槽の怪,,13,22
夏子,なつこ,夏子,名詞,人名,人名:日本:名:913:0.00019,,浴槽の怪,,13,22
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,22
小声,こごえ,小声,名詞,普通名詞,代表表記:小声/こごえ カテゴリ:抽象物,,浴槽の怪,,13,22
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,22
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,浴槽の怪,,13,22
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,22
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,浴槽の怪,,13,22
を,を,を,助詞,格助詞,NIL,,浴槽の怪,,13,22
細めて,ほそめて,細める,動詞,*,代表表記:細める/ほそめる 自他動詞:自:細る/ほそる 形容詞派生:細い/ほそい,,浴槽の怪,,13,22
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,22
ニッコリ,にっこり,ニッコリ,副詞,*,代表表記:ニッコリ/にっこり スル接続可能,,浴槽の怪,,13,22
と,と,と,助詞,格助詞,NIL,,浴槽の怪,,13,22
怨,怨,怨,未定義語,その他,未知語:漢字 品詞推定:名詞,,浴槽の怪,,13,22
じて,じて,じて,名詞,普通名詞,代表表記:仕手/して 濁音化D ドメイン:ビジネス カテゴリ:人,,浴槽の怪,,13,22
見せた,みせた,見せる,動詞,*,代表表記:見せる/みせる 付属動詞候補（タ系） 使役動詞:見る/みる,,浴槽の怪,,13,22
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,22
アア,アア,アア,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,浴槽の怪,,13,23
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,23
その,その,その,指示詞,連体詞形態指示詞,NIL,,浴槽の怪,,13,23
艶,つや,艶,名詞,普通名詞,代表表記:艶/つや カテゴリ:抽象物,,浴槽の怪,,13,23
か,か,か,助詞,接続助詞,NIL,,浴槽の怪,,13,23
しさ,しさ,しさ,名詞,サ変名詞,代表表記:示唆/しさ カテゴリ:抽象物,,浴槽の怪,,13,23
！,！,！,特殊,記号,NIL,,浴槽の怪,,13,23
蘭堂,蘭堂,蘭堂,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia姓,,浴槽の怪,,13,23
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,23
段々,だんだん,段々,副詞,*,代表表記:段々/だんだん,,浴槽の怪,,13,23
自信,じしん,自信,名詞,普通名詞,代表表記:自信/じしん カテゴリ:抽象物,,浴槽の怪,,13,23
を,を,を,助詞,格助詞,NIL,,浴槽の怪,,13,23
失って,うしなって,失う,動詞,*,代表表記:失う/うしなう 反義:動詞:得る/える,,浴槽の怪,,13,23
行く,いく,行く,動詞,*,代表表記:行く/いく ドメイン:交通 反義:動詞:帰る/かえる 付属動詞候補（タ系）,,浴槽の怪,,13,23
様な,ような,様だ,助動詞,*,NIL,,浴槽の怪,,13,23
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,,浴槽の怪,,13,23
が,が,が,助詞,格助詞,NIL,,浴槽の怪,,13,23
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,浴槽の怪,,13,23
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,23
しっかり,しっかり,しっかり,副詞,*,代表表記:シッカリ/しっかり スル接続可能 修飾（ト格）,,浴槽の怪,,13,24
しろ,しろ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,浴槽の怪,,13,24
、,、,、,特殊,読点,NIL,,浴槽の怪,,13,24
誘惑,ゆうわく,誘惑,名詞,サ変名詞,代表表記:誘惑/ゆうわく カテゴリ:抽象物,,浴槽の怪,,13,24
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,24
陥って,おちいって,陥る,動詞,*,代表表記:陥る/おちいる,,浴槽の怪,,13,24
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,24
なら,なら,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,浴槽の怪,,13,24
ぬ,ぬ,ぬ,助動詞,*,NIL,,浴槽の怪,,13,24
ぞ,ぞ,ぞ,助詞,終助詞,NIL,,浴槽の怪,,13,24
。,。,。,特殊,句点,NIL,,浴槽の怪,,13,24
お前,おまえ,お前,名詞,普通名詞,代表表記:御前/おまえ カテゴリ:人,,浴槽の怪,,13,25
に,に,に,助詞,格助詞,NIL,,浴槽の怪,,13,25
は,は,は,助詞,副助詞,NIL,,浴槽の怪,,13,25
