見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,11,金色のとら,,13,24
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,11,金色のとら,,13,24
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,24
、,、,、,特殊,読点,NIL,11,金色のとら,,13,24
あまり,あまり,あまり,副詞,*,代表表記:余り/あまり 形容詞派生:余りだ/あまりだ 修飾（ニ格） 数量修飾,11,金色のとら,,13,24
の,の,の,助詞,格助詞,NIL,11,金色のとら,,13,24
ふしぎ,ふしぎ,ふしぎだ,形容詞,*,代表表記:不思議だ/ふしぎだ,11,金色のとら,,13,24
さ,さ,さ,接尾辞,名詞性述語接尾辞,代表表記:さ/さ カテゴリ:抽象物;数量 準内容語,11,金色のとら,,13,24
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,24
、,、,、,特殊,読点,NIL,11,金色のとら,,13,24
ゆめ,ゆめ,ゆめ,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,11,金色のとら,,13,24
でも,でも,でも,助詞,副助詞,NIL,11,金色のとら,,13,24
見て,みて,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,11,金色のとら,,13,24
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,11,金色のとら,,13,24
ので,ので,のだ,助動詞,*,NIL,11,金色のとら,,13,24
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,24
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,11,金色のとら,,13,24
か,か,か,助詞,接続助詞,NIL,11,金色のとら,,13,24
と,と,と,助詞,格助詞,NIL,11,金色のとら,,13,24
思い,おもい,思う,動詞,*,代表表記:思う/おもう 補文ト,11,金色のとら,,13,24
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,11,金色のとら,,13,24
。,。,。,特殊,句点,NIL,11,金色のとら,,13,24
しかし,しかし,しかし,接続詞,*,代表表記:しかし/しかし,11,金色のとら,,13,25
、,、,、,特殊,読点,NIL,11,金色のとら,,13,25
ゆめ,ゆめ,ゆめ,名詞,普通名詞,代表表記:夢/ゆめ ドメイン:家庭・暮らし カテゴリ:抽象物 漢字読み:訓,11,金色のとら,,13,25
で,で,だ,判定詞,*,NIL,11,金色のとら,,13,25
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,25
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,11,金色のとら,,13,25
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,11,金色のとら,,13,25
ん,ん,ぬ,助動詞,*,NIL,11,金色のとら,,13,25
。,。,。,特殊,句点,NIL,11,金色のとら,,13,25
生きた,いきた,生きる,動詞,*,代表表記:生きる/いきる ドメイン:健康・医学 自他動詞:他:生かす/いかす,11,金色のとら,,13,26
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,11,金色のとら,,13,26
が,が,が,助詞,格助詞,NIL,11,金色のとら,,13,26
、,、,、,特殊,読点,NIL,11,金色のとら,,13,26
ほんとうに,ほんとうに,ほんとうだ,形容詞,*,代表表記:本当だ/ほんとうだ 反義:名詞-普通名詞:嘘/うそ,11,金色のとら,,13,26
、,、,、,特殊,読点,NIL,11,金色のとら,,13,26
しんしつ,しんしつ,しんしつ,名詞,普通名詞,代表表記:寝室/しんしつ ドメイン:家庭・暮らし カテゴリ:場所-施設,11,金色のとら,,13,26
の,の,の,助詞,接続助詞,NIL,11,金色のとら,,13,26
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,11,金色のとら,,13,26
へ,へ,へ,助詞,格助詞,NIL,11,金色のとら,,13,26
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,26
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,11,金色のとら,,13,26
きた,きた,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,11,金色のとら,,13,26
のです,のです,のだ,助動詞,*,NIL,11,金色のとら,,13,26
。,。,。,特殊,句点,NIL,11,金色のとら,,13,26
大,だい,大,接頭辞,名詞接頭辞,代表表記:大/だい 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい,11,金色のとら,,13,27
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,11,金色のとら,,13,27
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,27
、,、,、,特殊,読点,NIL,11,金色のとら,,13,27
へや,へや,へや,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,11,金色のとら,,13,27
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,27
はいる,はいる,はいる,動詞,*,代表表記:入る/はいる 反義:動詞:出る/でる 自他動詞:他:入れる/いれる,11,金色のとら,,13,27
と,と,と,助詞,格助詞,NIL,11,金色のとら,,13,27
、,、,、,特殊,読点,NIL,11,金色のとら,,13,27
あと,あと,あと,名詞,時相名詞,代表表記:後/あと カテゴリ:場所-機能;時間 漢字読み:訓 〜を〜に構成語 弱時相名詞 修飾（デ格） 数量修飾,11,金色のとら,,13,27
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,11,金色のとら,,13,27
で,で,で,助詞,格助詞,NIL,11,金色のとら,,13,27
立って,たって,立つ,動詞,*,代表表記:立つ/たつ 反義:動詞:座る/すわる 自他動詞:他:立てる/たてる 付属動詞候補（基本）,11,金色のとら,,13,27
、,、,、,特殊,読点,NIL,11,金色のとら,,13,27
前足,まえあし,前足,名詞,普通名詞,代表表記:前足/まえあし カテゴリ:動物-部位,11,金色のとら,,13,27
で,で,だ,判定詞,*,NIL,11,金色のとら,,13,27
、,、,、,特殊,読点,NIL,11,金色のとら,,13,27
かぎあな,かぎあな,かぎあな,名詞,普通名詞,代表表記:鍵穴/かぎあな 自動獲得:EN_Wiktionary,11,金色のとら,,13,27
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,27
さした,さした,さす,動詞,*,代表表記:刺す/さす 自他動詞:自:刺さる/ささる,11,金色のとら,,13,27
まま,まま,まま,名詞,副詞的名詞,代表表記:まま/まま,11,金色のとら,,13,27
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,27
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,11,金色のとら,,13,27
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,11,金色のとら,,13,27
かぎ,かぎ,かぎ,名詞,普通名詞,代表表記:鍵/かぎ カテゴリ:人工物-その他,11,金色のとら,,13,27
を,を,を,助詞,格助詞,NIL,11,金色のとら,,13,27
、,、,、,特殊,読点,NIL,11,金色のとら,,13,27
カチン,カチン,カチン,名詞,普通名詞,自動獲得:Wikipedia Wikipedia多義,11,金色のとら,,13,27
と,と,と,助詞,格助詞,NIL,11,金色のとら,,13,27
かけて,かけて,かける,動詞,*,代表表記:掛ける/かける 自他動詞:自:掛かる/かかる 補文ト 付属動詞候補（基本）,11,金色のとら,,13,27
しまい,しまい,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,11,金色のとら,,13,27
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,11,金色のとら,,13,27
。,。,。,特殊,句点,NIL,11,金色のとら,,13,27
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,11,金色のとら,,13,28
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,11,金色のとら,,13,28
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,28
、,、,、,特殊,読点,NIL,11,金色のとら,,13,28
もう,もう,もう,副詞,*,代表表記:もう/もう 数量修飾,11,金色のとら,,13,28
、,、,、,特殊,読点,NIL,11,金色のとら,,13,28
にげ,にげ,にげる,動詞,*,代表表記:逃げる/にげる 自他動詞:他:逃がす/にがす,11,金色のとら,,13,28
出す,だす,出す,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,11,金色のとら,,13,28
こと,こと,こと,名詞,形式名詞,NIL,11,金色のとら,,13,28
も,も,も,助詞,副助詞,NIL,11,金色のとら,,13,28
でき,でき,できる,動詞,*,代表表記:出来る/できる,11,金色のとら,,13,28
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,11,金色のとら,,13,28
のです,のです,のだ,助動詞,*,NIL,11,金色のとら,,13,28
。,。,。,特殊,句点,NIL,11,金色のとら,,13,28
金色,きんいろ,金色,名詞,普通名詞,代表表記:金色/きんいろ カテゴリ:色,11,金色のとら,,13,29
の,の,の,助詞,接続助詞,NIL,11,金色のとら,,13,29
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,11,金色のとら,,13,29
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,29
、,、,、,特殊,読点,NIL,11,金色のとら,,13,29
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,11,金色のとら,,13,29
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,11,金色のとら,,13,29
の,の,の,助詞,接続助詞,NIL,11,金色のとら,,13,29
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,11,金色のとら,,13,29
へ,へ,へ,助詞,格助詞,NIL,11,金色のとら,,13,29
、,、,、,特殊,読点,NIL,11,金色のとら,,13,29
のそりのそり,のそりのそり,のそりのそり,副詞,*,自動認識 未知語:擬音語擬態語 する連続可能,11,金色のとら,,13,29
と,と,と,助詞,格助詞,NIL,11,金色のとら,,13,29
近づいて,ちかづいて,近づく,動詞,*,代表表記:近付く/ちかづく 反義:動詞:遠ざかる/とおざかる;動詞:遠退く/とおのく 自他動詞:他:近付ける/ちかづける,11,金色のとら,,13,29
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,11,金色のとら,,13,29
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,11,金色のとら,,13,29
。,。,。,特殊,句点,NIL,11,金色のとら,,13,29
さて,さて,さて,接続詞,*,代表表記:さて/さて,11,金色のとら,,13,30
、,、,、,特殊,読点,NIL,11,金色のとら,,13,30
みなさん,みなさん,みなさん,名詞,普通名詞,代表表記:皆さん/みなさん カテゴリ:人,11,金色のとら,,13,30
、,、,、,特殊,読点,NIL,11,金色のとら,,13,30
これ,これ,これ,指示詞,名詞形態指示詞,NIL,11,金色のとら,,13,30
から,から,から,助詞,格助詞,NIL,11,金色のとら,,13,30
、,、,、,特殊,読点,NIL,11,金色のとら,,13,30
いったい,いったい,いったい,副詞,*,代表表記:一体/いったい,11,金色のとら,,13,30
、,、,、,特殊,読点,NIL,11,金色のとら,,13,30
どんな,どんな,どんな,指示詞,連体詞形態指示詞,NIL,11,金色のとら,,13,30
こと,こと,こと,名詞,形式名詞,NIL,11,金色のとら,,13,30
が,が,が,助詞,格助詞,NIL,11,金色のとら,,13,30
起こる,おこる,起こる,動詞,*,代表表記:起こる/おこる 自他動詞:他:起こす/おこす,11,金色のとら,,13,30
のでしょう,のでしょう,のだ,助動詞,*,NIL,11,金色のとら,,13,30
。,。,。,特殊,句点,NIL,11,金色のとら,,13,30
たけし,たけし,たけし,名詞,人名,人名:日本:名:974:0.00018,11,金色のとら,,13,31
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,11,金色のとら,,13,31
と,と,と,助詞,格助詞,NIL,11,金色のとら,,13,31
きみ子,きみ子,きみ子,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,11,金色のとら,,13,31
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,11,金色のとら,,13,31
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,31
、,、,、,特殊,読点,NIL,11,金色のとら,,13,31
この,この,この,指示詞,連体詞形態指示詞,NIL,11,金色のとら,,13,31
大,だい,大,接頭辞,名詞接頭辞,代表表記:大/だい 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい,11,金色のとら,,13,31
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,11,金色のとら,,13,31
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,31
食わ,くわ,食う,動詞,*,代表表記:食う/くう ドメイン:料理・食事,11,金色のとら,,13,31
れて,れて,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,11,金色のとら,,13,31
しまう,しまう,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,11,金色のとら,,13,31
ので,ので,のだ,助動詞,*,NIL,11,金色のとら,,13,31
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,31
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,11,金色のとら,,13,31
でしょう,でしょう,だろう,助動詞,*,NIL,11,金色のとら,,13,31
か,か,か,助詞,終助詞,NIL,11,金色のとら,,13,31
。,。,。,特殊,句点,NIL,11,金色のとら,,13,31
それにしても,それにしても,それにしても,接続詞,*,代表表記:それにしても/それにしても,11,金色のとら,,13,32
、,、,、,特殊,読点,NIL,11,金色のとら,,13,32
家,いえ,家,名詞,普通名詞,代表表記:家/いえ ドメイン:家庭・暮らし カテゴリ:組織・団体;場所-施設 漢字読み:訓,11,金色のとら,,13,32
の,の,の,助詞,接続助詞,NIL,11,金色のとら,,13,32
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,11,金色のとら,,13,32
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,32
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,11,金色のとら,,13,32
が,が,が,助詞,格助詞,NIL,11,金色のとら,,13,32
いた,いた,いる,動詞,*,代表表記:射る/いる,11,金色のとら,,13,32
なんて,なんて,なんて,助詞,副助詞,NIL,11,金色のとら,,13,32
、,、,、,特殊,読点,NIL,11,金色のとら,,13,32
じつに,じつに,じつに,副詞,*,代表表記:実に/じつに 用言弱修飾,11,金色のとら,,13,32
ふしぎです,ふしぎです,ふしぎだ,形容詞,*,代表表記:不思議だ/ふしぎだ,11,金色のとら,,13,32
。,。,。,特殊,句点,NIL,11,金色のとら,,13,32
これ,これ,これ,指示詞,名詞形態指示詞,NIL,11,金色のとら,,13,33
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,33
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,33
、,、,、,特殊,読点,NIL,11,金色のとら,,13,33
なに,なに,なに,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,11,金色のとら,,13,33
か,か,か,助詞,接続助詞,NIL,11,金色のとら,,13,33
わけ,わけ,わけ,名詞,普通名詞,代表表記:訳/わけ カテゴリ:抽象物 漢字読み:訓,11,金色のとら,,13,33
が,が,が,助詞,格助詞,NIL,11,金色のとら,,13,33
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,11,金色のとら,,13,33
の,の,の,名詞,形式名詞,NIL,11,金色のとら,,13,33
に,に,に,助詞,格助詞,NIL,11,金色のとら,,13,33
ちがい,ちがい,ちがう,動詞,*,代表表記:違う/ちがう 反義:形容詞:同じだ/おなじだ 自他動詞:他:違える/ちがえる 付属動詞候補（基本）,11,金色のとら,,13,33
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,11,金色のとら,,13,33
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,11,金色のとら,,13,33
ん,ん,ぬ,助動詞,*,NIL,11,金色のとら,,13,33
。,。,。,特殊,句点,NIL,11,金色のとら,,13,33
その,その,その,指示詞,連体詞形態指示詞,NIL,11,金色のとら,,13,34
わけ,わけ,わけ,名詞,形式名詞,NIL,11,金色のとら,,13,34
と,と,と,助詞,格助詞,NIL,11,金色のとら,,13,34
は,は,は,助詞,副助詞,NIL,11,金色のとら,,13,34
……,……,……,特殊,記号,NIL,11,金色のとら,,13,34
。,。,。,特殊,句点,NIL,11,金色のとら,,13,34
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,12,わらうとら,,14,0
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,12,わらうとら,,14,0
は,は,は,助詞,副助詞,NIL,12,わらうとら,,14,0
、,、,、,特殊,読点,NIL,12,わらうとら,,14,0
それ,それ,それ,指示詞,名詞形態指示詞,NIL,12,わらうとら,,14,0
を,を,を,助詞,格助詞,NIL,12,わらうとら,,14,0
見る,みる,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,12,わらうとら,,14,0
と,と,と,助詞,格助詞,NIL,12,わらうとら,,14,0
、,、,、,特殊,読点,NIL,12,わらうとら,,14,0
きゃ,きゃ,きゃる,動詞,*,代表表記:きゃる/きゃる 自動獲得:テキスト,12,わらうとら,,14,0
あっ,あっ,あっ,感動詞,*,代表表記:アッ/あっ,12,わらうとら,,14,0
と,と,と,助詞,格助詞,NIL,12,わらうとら,,14,0
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,12,わらうとら,,14,0
、,、,、,特殊,読点,NIL,12,わらうとら,,14,0
だきあった,だきあった,だきあう,動詞,*,代表表記:抱き合う/だきあう,12,わらうとら,,14,0
まま,まま,まま,助詞,接続助詞,NIL,12,わらうとら,,14,0
、,、,、,特殊,読点,NIL,12,わらうとら,,14,0
たおれる,たおれる,たおれる,動詞,*,代表表記:倒れる/たおれる 自他動詞:他:倒す/たおす,12,わらうとら,,14,0
ように,ように,ようだ,助動詞,*,NIL,12,わらうとら,,14,0
しゃがんで,しゃがんで,しゃがむ,動詞,*,代表表記:しゃがむ/しゃがむ,12,わらうとら,,14,0
しまい,しまい,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,12,わらうとら,,14,0
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,12,わらうとら,,14,0
。,。,。,特殊,句点,NIL,12,わらうとら,,14,0
「,「,「,特殊,括弧始,NIL,12,わらうとら,,14,1
うふふ,うふふ,うふふ,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:新堂有望,12,わらうとら,,14,1
ふ,ふ,ふ,名詞,普通名詞,代表表記:婦/ふ カテゴリ:人 漢字読み:音,12,わらうとら,,14,1
……,……,……,特殊,記号,NIL,12,わらうとら,,14,1
」,」,」,特殊,括弧終,NIL,12,わらうとら,,14,1
その,その,その,指示詞,連体詞形態指示詞,NIL,12,わらうとら,,14,1
とき,とき,とき,名詞,副詞的名詞,代表表記:時/とき,12,わらうとら,,14,1
、,、,、,特殊,読点,NIL,12,わらうとら,,14,1
へんな,へんな,へんだ,形容詞,*,代表表記:変だ/へんだ,12,わらうとら,,14,1
わらい声,わらいごえ,わらい声,名詞,普通名詞,代表表記:笑い声/わらいごえ カテゴリ:抽象物,12,わらうとら,,14,1
が,が,が,助詞,格助詞,NIL,12,わらうとら,,14,1
聞こえて,きこえて,聞こえる,動詞,*,代表表記:聞こえる/きこえる 自他動詞:他:聞く/きく,12,わらうとら,,14,1
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,12,わらうとら,,14,1
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,12,わらうとら,,14,1
。,。,。,特殊,句点,NIL,12,わらうとら,,14,1
へや,へや,へや,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,12,わらうとら,,14,2
の,の,の,助詞,接続助詞,NIL,12,わらうとら,,14,2
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,12,わらうとら,,14,2
から,から,から,助詞,格助詞,NIL,12,わらうとら,,14,2
です,です,だ,判定詞,*,NIL,12,わらうとら,,14,2
。,。,。,特殊,句点,NIL,12,わらうとら,,14,2
へや,へや,へや,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,12,わらうとら,,14,3
の,の,の,助詞,接続助詞,NIL,12,わらうとら,,14,3
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,12,わらうとら,,14,3
に,に,に,助詞,格助詞,NIL,12,わらうとら,,14,3
は,は,は,助詞,副助詞,NIL,12,わらうとら,,14,3
、,、,、,特殊,読点,NIL,12,わらうとら,,14,3
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,12,わらうとら,,14,3
の,の,の,助詞,接続助詞,NIL,12,わらうとら,,14,3
ほか,ほか,ほか,名詞,副詞的名詞,代表表記:他/ほか,12,わらうとら,,14,3
に,に,に,助詞,格助詞,NIL,12,わらうとら,,14,3
、,、,、,特殊,読点,NIL,12,わらうとら,,14,3
だれ,だれ,だれ,名詞,普通名詞,代表表記:誰/だれ カテゴリ:人,12,わらうとら,,14,3
も,も,も,助詞,副助詞,NIL,12,わらうとら,,14,3
い,い,いる,動詞,*,代表表記:射る/いる,12,わらうとら,,14,3
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,12,わらうとら,,14,3
ん,ん,ぬ,助動詞,*,NIL,12,わらうとら,,14,3
。,。,。,特殊,句点,NIL,12,わらうとら,,14,3
では,では,では,接続詞,*,代表表記:では/では,12,わらうとら,,14,4
、,、,、,特殊,読点,NIL,12,わらうとら,,14,4
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,12,わらうとら,,14,4
が,が,が,助詞,格助詞,NIL,12,わらうとら,,14,4
わらった,わらった,わらう,動詞,*,代表表記:笑う/わらう 反義:動詞:泣く/なく,12,わらうとら,,14,4
のでしょう,のでしょう,のだ,助動詞,*,NIL,12,わらうとら,,14,4
か,か,か,助詞,終助詞,NIL,12,わらうとら,,14,4
。,。,。,特殊,句点,NIL,12,わらうとら,,14,4
ああ,ああ,ああ,感動詞,*,代表表記:ああ/ああ,12,わらうとら,,14,5
、,、,、,特殊,読点,NIL,12,わらうとら,,14,5
わらう,わらう,わらう,動詞,*,代表表記:笑う/わらう 反義:動詞:泣く/なく,12,わらうとら,,14,5
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,12,わらうとら,,14,5
。,。,。,特殊,句点,NIL,12,わらうとら,,14,5
お化け,おばけ,お化け,名詞,普通名詞,代表表記:御化け/おばけ カテゴリ:人,12,わらうとら,,14,6
の,の,だ,判定詞,*,NIL,12,わらうとら,,14,6
ように,ように,ようだ,助動詞,*,NIL,12,わらうとら,,14,6
わらう,わらう,わらう,動詞,*,代表表記:笑う/わらう 反義:動詞:泣く/なく,12,わらうとら,,14,6
とら,とら,とら,名詞,普通名詞,代表表記:寅/とら カテゴリ:場所-機能;時間,12,わらうとら,,14,6
。,。,。,特殊,句点,NIL,12,わらうとら,,14,6
たけし,たけし,たけし,名詞,人名,人名:日本:名:974:0.00018,12,わらうとら,,14,7
くん,くん,くん,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,12,わらうとら,,14,7
と,と,と,助詞,格助詞,NIL,12,わらうとら,,14,7
きみ子,きみ子,きみ子,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,12,わらうとら,,14,7
ちゃん,ちゃん,ちゃん,接尾辞,名詞性名詞接尾辞,代表表記:ちゃん/ちゃん,12,わらうとら,,14,7
は,は,は,助詞,副助詞,NIL,12,わらうとら,,14,7
、,、,、,特殊,読点,NIL,12,わらうとら,,14,7
ぞうっと,ぞうっと,ぞうっと,副詞,*,代表表記:ゾウっと/ぞうっと スル接続可能 自動認識,12,わらうとら,,14,7
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,12,わらうとら,,14,7
、,、,、,特殊,読点,NIL,12,わらうとら,,14,7
気,き,気,名詞,普通名詞,代表表記:気/き カテゴリ:抽象物 漢字読み:音,12,わらうとら,,14,7
が,が,が,助詞,格助詞,NIL,12,わらうとら,,14,7
遠く,とおく,遠い,形容詞,*,代表表記:遠い/とおい 反義:形容詞:近い/ちかい,12,わらうとら,,14,7
なる,なる,なる,接尾辞,動詞性接尾辞,代表表記:なる/なる,12,わらうとら,,14,7
ような,ような,ようだ,助動詞,*,NIL,12,わらうとら,,14,7
思い,しい,思い,名詞,普通名詞,代表表記:思惟/しい 自動獲得:Wiktionary,12,わらうとら,,14,7
でした,でした,だ,判定詞,*,NIL,12,わらうとら,,14,7
。,。,。,特殊,句点,NIL,12,わらうとら,,14,7
「,「,「,特殊,括弧始,NIL,12,わらうとら,,14,8
うふふ,うふふ,うふふ,名詞,普通名詞,自動獲得:Wikipedia Wikipediaページ内一覧:新堂有望,12,わらうとら,,14,8
ふ,ふ,ふ,名詞,普通名詞,代表表記:婦/ふ カテゴリ:人 漢字読み:音,12,わらうとら,,14,8
……,……,……,特殊,記号,NIL,12,わらうとら,,14,8
。,。,。,特殊,句点,NIL,12,わらうとら,,14,8
たけし,たけし,たけし,名詞,人名,人名:日本:名:974:0.00018,12,わらうとら,,14,9
と,と,と,助詞,格助詞,NIL,12,わらうとら,,14,9
きみ子,きみ子,きみ子,名詞,人名,自動獲得:Wikipedia 読み不明 Wikipedia人名 Wikipedia名,12,わらうとら,,14,9
、,、,、,特殊,読点,NIL,12,わらうとら,,14,9
しばらく,しばらく,しばらく,副詞,*,代表表記:暫く/しばらく,12,わらうとら,,14,9
だった,だった,だ,判定詞,*,NIL,12,わらうとら,,14,9
なあ,なあ,なあ,助詞,終助詞,NIL,12,わらうとら,,14,9
。,。,。,特殊,句点,NIL,12,わらうとら,,14,9
おれ,おれ,おれ,名詞,普通名詞,代表表記:俺/おれ カテゴリ:人,12,わらうとら,,14,10
が,が,が,助詞,格助詞,NIL,12,わらうとら,,14,10
だれ,だれ,だれ,名詞,普通名詞,代表表記:誰/だれ カテゴリ:人,12,わらうとら,,14,10
だ,だ,だ,判定詞,*,NIL,12,わらうとら,,14,10
か,か,か,助詞,接続助詞,NIL,12,わらうとら,,14,10
、,、,、,特殊,読点,NIL,12,わらうとら,,14,10
わかる,わかる,わかる,動詞,*,代表表記:分かる/わかる,12,わらうとら,,14,10
か,か,か,助詞,接続助詞,NIL,12,わらうとら,,14,10
ね,ね,ね,助詞,終助詞,NIL,12,わらうとら,,14,10
」,」,」,特殊,括弧終,NIL,12,わらうとら,,14,10
ふた,ふた,ふた,名詞,数詞,カテゴリ:数量 連語由来,12,わらうとら,,14,10
り,り,り,接尾辞,名詞性名詞助数辞,代表表記:り/り カテゴリ:人 準内容語 連語由来,12,わらうとら,,14,10
は,は,は,助詞,副助詞,NIL,12,わらうとら,,14,10
、,、,、,特殊,読点,NIL,12,わらうとら,,14,10
その,その,その,指示詞,連体詞形態指示詞,NIL,12,わらうとら,,14,10
きみ,きみ,きみ,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,12,わらうとら,,14,10
の,の,の,助詞,格助詞,NIL,12,わらうとら,,14,10
悪い,わるい,悪い,形容詞,*,代表表記:悪い/わるい 反義:形容詞:良い/よい,12,わらうとら,,14,10
声,こえ,声,名詞,普通名詞,代表表記:声/こえ カテゴリ:抽象物 漢字読み:訓,12,わらうとら,,14,10
に,に,に,助詞,格助詞,NIL,12,わらうとら,,14,10
、,、,、,特殊,読点,NIL,12,わらうとら,,14,10
聞きおぼえ,ききおぼえ,聞きおぼえ,名詞,普通名詞,代表表記:聞き覚え/ききおぼえ カテゴリ:抽象物,12,わらうとら,,14,10
