見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
めがね,めがね,めがね,名詞,普通名詞,代表表記:眼鏡/めがね ドメイン:家庭・暮らし カテゴリ:人工物-その他,,ポケット小僧の冒険,,9,18
を,を,を,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,18
かけ,かけ,かける,動詞,*,代表表記:掛ける/かける 自他動詞:自:掛かる/かかる 補文ト 付属動詞候補（基本）,,ポケット小僧の冒険,,9,18
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,18
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,,ポケット小僧の冒険,,9,18
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,,ポケット小僧の冒険,,9,18
ひげ,ひげ,ひげ,名詞,サ変名詞,代表表記:卑下/ひげ カテゴリ:抽象物,,ポケット小僧の冒険,,9,18
と,と,と,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,18
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,18
あごひげ,あごひげ,あごひげ,名詞,普通名詞,代表表記:顎鬚/あごひげ 自動獲得:EN_Wiktionary,,ポケット小僧の冒険,,9,18
を,を,を,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,18
はやし,はやし,はやす,動詞,*,代表表記:囃す/はやす,,ポケット小僧の冒険,,9,18
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,18
灰色,はいいろ,灰色,名詞,普通名詞,代表表記:灰色/はいいろ カテゴリ:色,,ポケット小僧の冒険,,9,18
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,18
背広,せびろ,背広,名詞,普通名詞,代表表記:背広/せびろ ドメイン:家庭・暮らし;ビジネス カテゴリ:人工物-衣類,,ポケット小僧の冒険,,9,18
を,を,を,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,18
きて,きて,きる,動詞,*,代表表記:着る/きる ドメイン:家庭・暮らし 反義:動詞:脱ぐ/ぬぐ,,ポケット小僧の冒険,,9,18
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ポケット小僧の冒険,,9,18
のです,のです,のだ,助動詞,*,NIL,,ポケット小僧の冒険,,9,18
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,18
「,「,「,特殊,括弧始,NIL,,ポケット小僧の冒険,,9,19
この,この,この,指示詞,連体詞形態指示詞,NIL,,ポケット小僧の冒険,,9,19
人,じん,人,名詞,普通名詞,代表表記:人/じん カテゴリ:人 漢字読み:音,,ポケット小僧の冒険,,9,19
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,19
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,19
もしかしたら,もしかしたら,もしかしたら,副詞,*,代表表記:もしかしたら/もしかしたら,,ポケット小僧の冒険,,9,19
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,19
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ポケット小僧の冒険,,9,19
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ポケット小僧の冒険,,9,19
を,を,を,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,19
作った,つくった,作る,動詞,*,代表表記:作る/つくる,,ポケット小僧の冒険,,9,19
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,,ポケット小僧の冒険,,9,19
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,ポケット小僧の冒険,,9,19
じゃ,じゃ,だ,判定詞,*,NIL,,ポケット小僧の冒険,,9,19
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,ポケット小僧の冒険,,9,19
かしら,かしら,かしら,助詞,終助詞,NIL,,ポケット小僧の冒険,,9,19
？,？,？,特殊,記号,NIL,,ポケット小僧の冒険,,9,19
」,」,」,特殊,括弧終,NIL,,ポケット小僧の冒険,,9,19
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,,ポケット小僧の冒険,,9,19
小僧,こぞう,小僧,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,,ポケット小僧の冒険,,9,19
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,19
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,19
ふっと,ふっと,ふっと,副詞,*,代表表記:フッと/ふっと スル接続可能,,ポケット小僧の冒険,,9,19
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,19
そんな,そんな,そんな,指示詞,連体詞形態指示詞,NIL,,ポケット小僧の冒険,,9,19
こと,こと,こと,名詞,形式名詞,NIL,,ポケット小僧の冒険,,9,19
を,を,を,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,19
考え,かんがえ,考える,動詞,*,代表表記:考える/かんがえる 補文ト,,ポケット小僧の冒険,,9,19
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,19
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,19
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,ポケット小僧の冒険,,9,20
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,,ポケット小僧の冒険,,9,20
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,ポケット小僧の冒険,,9,20
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ポケット小僧の冒険,,9,20
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ポケット小僧の冒険,,9,20
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
悪い,わるい,悪い,形容詞,*,代表表記:悪い/わるい 反義:形容詞:良い/よい,,ポケット小僧の冒険,,9,20
こと,こと,こと,名詞,形式名詞,NIL,,ポケット小僧の冒険,,9,20
を,を,を,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,20
し,し,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,ポケット小僧の冒険,,9,20
だして,だして,だす,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,,ポケット小僧の冒険,,9,20
から,から,から,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
どこ,どこ,どこ,指示詞,名詞形態指示詞,代表表記:どこ/どこ,,ポケット小僧の冒険,,9,20
か,か,か,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,20
へ,へ,へ,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,20
姿,すがた,姿,名詞,普通名詞,代表表記:姿/すがた カテゴリ:抽象物;形・模様 漢字読み:訓,,ポケット小僧の冒険,,9,20
を,を,を,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
かくして,かくして,かくす,動詞,*,代表表記:画す/かくす 同義:動詞:画する/かくする,,ポケット小僧の冒険,,9,20
しまい,しまい,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,ポケット小僧の冒険,,9,20
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,20
が,が,が,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
あれ,あれ,あれ,指示詞,名詞形態指示詞,NIL,,ポケット小僧の冒険,,9,20
から,から,から,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,,ポケット小僧の冒険,,9,20
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,20
うち,うち,うち,名詞,副詞的名詞,代表表記:うち/うち,,ポケット小僧の冒険,,9,20
に,に,に,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
かくれて,かくれて,かくれる,動詞,*,代表表記:隠れる/かくれる 反義:動詞:現れる/あらわれる,,ポケット小僧の冒険,,9,20
いた,いた,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ポケット小僧の冒険,,9,20
ので,ので,のだ,助動詞,*,NIL,,ポケット小僧の冒険,,9,20
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,20
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,20
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,ポケット小僧の冒険,,9,20
でしょう,でしょう,だろう,助動詞,*,NIL,,ポケット小僧の冒険,,9,20
か,か,か,助詞,終助詞,NIL,,ポケット小僧の冒険,,9,20
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,20
もし,もし,もし,副詞,*,代表表記:もし/もし,,ポケット小僧の冒険,,9,21
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,21
これ,これ,これ,指示詞,名詞形態指示詞,NIL,,ポケット小僧の冒険,,9,21
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,21
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,21
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,ポケット小僧の冒険,,9,21
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,,ポケット小僧の冒険,,9,21
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,ポケット小僧の冒険,,9,21
ならば,ならば,だ,判定詞,*,NIL,,ポケット小僧の冒険,,9,21
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,21
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ポケット小僧の冒険,,9,21
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ポケット小僧の冒険,,9,21
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,21
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,21
川,かわ,川,名詞,普通名詞,代表表記:川/かわ カテゴリ:場所-自然 漢字読み:訓 地名末尾,,ポケット小僧の冒険,,9,21
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,21
底,そこ,底,名詞,普通名詞,代表表記:底/そこ カテゴリ:場所-機能 漢字読み:訓 〜を〜に構成語,,ポケット小僧の冒険,,9,21
から,から,から,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,21
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,21
この,この,この,指示詞,連体詞形態指示詞,NIL,,ポケット小僧の冒険,,9,21
西洋,せいよう,西洋,名詞,普通名詞,代表表記:西洋/せいよう カテゴリ:場所-その他,,ポケット小僧の冒険,,9,21
館,かん,館,名詞,普通名詞,代表表記:館/かん カテゴリ:場所-施設 漢字読み:音,,ポケット小僧の冒険,,9,21
へ,へ,へ,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,21
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,21
帰って,かえって,帰る,動詞,*,代表表記:帰る/かえる 反義:動詞:行く/いく;動詞:来る/くる 自他動詞:他:帰す/かえす,,ポケット小僧の冒険,,9,21
くる,くる,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,,ポケット小僧の冒険,,9,21
の,の,の,名詞,形式名詞,NIL,,ポケット小僧の冒険,,9,21
に,に,に,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,21
ちがい,ちがい,ちがい,名詞,普通名詞,代表表記:違い/ちがいv 反義:形容詞:同じだ/おなじだ 自他動詞:他:違える/ちがえる 連用形名詞化:違う/ちがう 付属動詞候補（基本）,,ポケット小僧の冒険,,9,21
あり,あり,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,ポケット小僧の冒険,,9,21
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,21
ん,ん,ぬ,助動詞,*,NIL,,ポケット小僧の冒険,,9,21
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,21
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,ポケット小僧の冒険,,9,22
まで,まで,まで,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,22
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,22
考える,かんがえる,考える,動詞,*,代表表記:考える/かんがえる 補文ト,,ポケット小僧の冒険,,9,22
と,と,と,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,22
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,22
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,,ポケット小僧の冒険,,9,22
小僧,こぞう,小僧,名詞,普通名詞,代表表記:小僧/こぞう ドメイン:家庭・暮らし カテゴリ:人,,ポケット小僧の冒険,,9,22
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,22
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,22
胸,むね,胸,名詞,普通名詞,代表表記:胸/むね カテゴリ:動物-部位 漢字読み:訓,,ポケット小僧の冒険,,9,22
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,22
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,22
ドキドキ,どきどき,ドキドキ,副詞,*,代表表記:ドキドキ/どきどき スル接続可能,,ポケット小僧の冒険,,9,22
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,ポケット小僧の冒険,,9,22
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,,ポケット小僧の冒険,,9,22
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,22
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,22
窓,まど,窓,名詞,普通名詞,代表表記:窓/まど カテゴリ:場所-施設部位 漢字読み:訓,,ポケット小僧の冒険,,9,23
わく,わく,わく,名詞,普通名詞,代表表記:枠/わく カテゴリ:人工物-その他;抽象物 漢字読み:訓,,ポケット小僧の冒険,,9,23
に,に,に,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
しがみつく,しがみつく,しがみつく,動詞,*,代表表記:しがみ付く/しがみつく,,ポケット小僧の冒険,,9,23
ように,ように,ようだ,助動詞,*,NIL,,ポケット小僧の冒険,,9,23
して,して,する,接尾辞,動詞性接尾辞,代表表記:する/する,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
しんぼうづよく,しんぼうづよく,しんぼうづよい,形容詞,*,代表表記:辛抱強い/しんぼうづよい,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
のぞいて,のぞいて,のぞく,動詞,*,代表表記:覗く/のぞく,,ポケット小僧の冒険,,9,23
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ポケット小僧の冒険,,9,23
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,23
と,と,と,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
やがて,やがて,やがて,副詞,*,代表表記:やがて/やがて,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
その,その,その,指示詞,連体詞形態指示詞,NIL,,ポケット小僧の冒険,,9,23
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,,ポケット小僧の冒険,,9,23
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,23
向こうがわ,むこうがわ,向こうがわ,名詞,普通名詞,代表表記:向こう側/むこうがわ カテゴリ:場所-機能,,ポケット小僧の冒険,,9,23
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,23
ドア,どあ,ドア,名詞,普通名詞,代表表記:ドア/どあ カテゴリ:場所-施設,,ポケット小僧の冒険,,9,23
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
スーッ,スーッ,スーッ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,ポケット小僧の冒険,,9,23
と,と,と,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,23
細目,さいもく,細目,名詞,普通名詞,代表表記:細目/さいもく カテゴリ:抽象物,,ポケット小僧の冒険,,9,23
に,に,に,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,23
ひらき,ひらき,ひらく,動詞,*,代表表記:開く/ひらく 反義:動詞:閉じる/とじる 自他動詞:同形,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,,ポケット小僧の冒険,,9,23
から,から,から,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,23
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,23
だれ,だれ,だれ,名詞,普通名詞,代表表記:誰/だれ カテゴリ:人,,ポケット小僧の冒険,,9,23
か,か,か,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,23
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,23
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,ポケット小僧の冒険,,9,23
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,23
のぞき,のぞき,のぞく,動詞,*,代表表記:覗く/のぞく,,ポケット小僧の冒険,,9,23
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,23
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,23
あっ,あっ,あっ,感動詞,*,代表表記:アッ/あっ,,ポケット小僧の冒険,,9,24
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,24
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ポケット小僧の冒険,,9,24
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ポケット小僧の冒険,,9,24
です,です,だ,判定詞,*,NIL,,ポケット小僧の冒険,,9,24
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,24
あの,あの,あの,指示詞,連体詞形態指示詞,NIL,,ポケット小僧の冒険,,9,25
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,25
のっぺり,のっぺり,のっぺり,副詞,*,代表表記:のっぺり/のっぺり スル接続可能,,ポケット小僧の冒険,,9,25
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,ポケット小僧の冒険,,9,25
白い,しろい,白い,形容詞,*,代表表記:白い/しろい 名詞派生:白/しろ,,ポケット小僧の冒険,,9,25
顔,かお,顔,名詞,普通名詞,代表表記:顔/かお カテゴリ:動物-部位 漢字読み:訓,,ポケット小僧の冒険,,9,25
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,25
赤い,あかい,赤い,形容詞,*,代表表記:赤い/あかい 名詞派生:赤/あか,,ポケット小僧の冒険,,9,25
くちびる,くちびる,くちびる,名詞,普通名詞,代表表記:唇/くちびる カテゴリ:動物-部位 漢字読み:訓,,ポケット小僧の冒険,,9,25
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,25
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,,ポケット小僧の冒険,,9,25
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,ポケット小僧の冒険,,9,25
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,25
ドア,どあ,ドア,名詞,普通名詞,代表表記:ドア/どあ カテゴリ:場所-施設,,ポケット小僧の冒険,,9,26
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,26
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,26
いっぱいに,いっぱいに,いっぱいだ,形容詞,*,代表表記:一杯だ/いっぱいだ,,ポケット小僧の冒険,,9,26
開いて,あいて,開く,動詞,*,代表表記:開く/あく 反義:動詞:閉じる/とじる;動詞:閉まる/しまる 自他動詞:他:開ける/あける,,ポケット小僧の冒険,,9,26
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,26
そいつ,そいつ,そいつ,名詞,普通名詞,自動獲得:テキスト 意味分類:人:1.000,,ポケット小僧の冒険,,9,26
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,26
部屋,へや,部屋,名詞,普通名詞,代表表記:部屋/へや ドメイン:家庭・暮らし カテゴリ:場所-施設,,ポケット小僧の冒険,,9,26
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,26
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,ポケット小僧の冒険,,9,26
へ,へ,へ,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,26
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,26
いって,いって,いう,動詞,*,代表表記:言う/いう 補文ト,,ポケット小僧の冒険,,9,26
き,き,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,,ポケット小僧の冒険,,9,26
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,26
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,26
ロボット,ろぼっと,ロボット,名詞,普通名詞,代表表記:ロボット/ろぼっと ドメイン:科学・技術 カテゴリ:人工物-その他,,ポケット小僧の冒険,,9,27
の,の,だ,判定詞,*,NIL,,ポケット小僧の冒険,,9,27
ような,ような,ようだ,助動詞,*,NIL,,ポケット小僧の冒険,,9,27
歩き,あるき,歩き,名詞,普通名詞,代表表記:歩き/あるきv 連用形名詞化:歩く/あるく,,ポケット小僧の冒険,,9,27
方,かた,方,接尾辞,名詞性述語接尾辞,代表表記:方/かた カテゴリ:抽象物 同義:名詞:方法/ほうほう 内容語,,ポケット小僧の冒険,,9,27
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,27
鉄人,てつじん,鉄人,名詞,普通名詞,代表表記:鉄人/てつじん カテゴリ:人,,ポケット小僧の冒険,,9,27
Ｑ,Ｑ,Ｑ,特殊,記号,NIL,,ポケット小僧の冒険,,9,27
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,27
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,27
川,かわ,川,名詞,普通名詞,代表表記:川/かわ カテゴリ:場所-自然 漢字読み:訓 地名末尾,,ポケット小僧の冒険,,9,27
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,27
底,そこ,底,名詞,普通名詞,代表表記:底/そこ カテゴリ:場所-機能 漢字読み:訓 〜を〜に構成語,,ポケット小僧の冒険,,9,27
から,から,から,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,27
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,27
いま,いま,いま,名詞,時相名詞,代表表記:今/いま カテゴリ:時間 漢字読み:訓,,ポケット小僧の冒険,,9,27
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,27
あがって,あがって,あがる,動詞,*,代表表記:上がる/あがる 反義:動詞:下りる/おりる;動詞:降りる/おりる;動詞:降る/ふる 自他動詞:他:上げる/あげる 付属動詞候補（基本）,,ポケット小僧の冒険,,9,27
きた,きた,くる,接尾辞,動詞性接尾辞,代表表記:くる/くる,,ポケット小僧の冒険,,9,27
のです,のです,のだ,助動詞,*,NIL,,ポケット小僧の冒険,,9,27
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,27
洋服,ようふく,洋服,名詞,普通名詞,代表表記:洋服/ようふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類,,ポケット小僧の冒険,,9,28
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,28
べっとり,べっとり,べっとり,副詞,*,代表表記:ベットリ/べっとり スル接続可能,,ポケット小僧の冒険,,9,28
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,28
水,すい,水,名詞,普通名詞,代表表記:水/すい カテゴリ:自然物 漢字読み:音,,ポケット小僧の冒険,,9,28
に,に,に,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,28
ぬれて,ぬれて,ぬれる,動詞,*,代表表記:塗れる/ぬれる 可能動詞:塗る/ぬる,,ポケット小僧の冒険,,9,28
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ポケット小僧の冒険,,9,28
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,28
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,28
おじい,おじい,おじい,名詞,普通名詞,自動獲得:テキスト 意味分類:人:0.959,,ポケット小僧の冒険,,9,29
さん,さん,さん,接尾辞,名詞性名詞接尾辞,代表表記:さん/さん,,ポケット小僧の冒険,,9,29
の,の,の,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,29
そば,そば,そば,名詞,普通名詞,代表表記:傍/そば カテゴリ:場所-機能,,ポケット小僧の冒険,,9,29
に,に,に,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,29
よって,よって,よる,動詞,*,代表表記:因る/よる,,ポケット小僧の冒険,,9,29
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,29
なに,なに,なに,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,ポケット小僧の冒険,,9,29
か,か,か,助詞,接続助詞,NIL,,ポケット小僧の冒険,,9,29
話して,はなして,話す,動詞,*,代表表記:話す/はなす 補文ト,,ポケット小僧の冒険,,9,29
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ポケット小僧の冒険,,9,29
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,ポケット小僧の冒険,,9,29
。,。,。,特殊,句点,NIL,,ポケット小僧の冒険,,9,29
窓,まど,窓,名詞,普通名詞,代表表記:窓/まど カテゴリ:場所-施設部位 漢字読み:訓,,ポケット小僧の冒険,,9,30
は,は,は,助詞,副助詞,NIL,,ポケット小僧の冒険,,9,30
、,、,、,特殊,読点,NIL,,ポケット小僧の冒険,,9,30
ガラス,がらす,ガラス,名詞,普通名詞,代表表記:硝子/がらす カテゴリ:人工物-その他,,ポケット小僧の冒険,,9,30
戸,と,戸,名詞,普通名詞,代表表記:戸/と カテゴリ:場所-施設 漢字読み:訓,,ポケット小僧の冒険,,9,30
が,が,が,助詞,格助詞,NIL,,ポケット小僧の冒険,,9,30
しまって,しまって,しまる,動詞,*,代表表記:締まる/しまる 反義:動詞:緩む/ゆるむ 自他動詞:他:締める/しめる,,ポケット小僧の冒険,,9,30
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,ポケット小僧の冒険,,9,30
ので,ので,のだ,助動詞,*,NIL,,ポケット小僧の冒険,,9,30
