見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,31
内側,うちがわ,内側,名詞,普通名詞,代表表記:内側/うちがわ カテゴリ:場所-機能,,インパーフェクト・クライム,,0,31
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,31
三,さん,三,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,31
尺,しゃく,尺,接尾辞,名詞性名詞助数辞,代表表記:尺/しゃく 準内容語,,インパーフェクト・クライム,,0,31
四方,しほう,四方,名詞,普通名詞,代表表記:四方/しほう カテゴリ:場所-機能,,インパーフェクト・クライム,,0,31
程,ほど,程,接尾辞,名詞性名詞接尾辞,代表表記:程/ほど,,インパーフェクト・クライム,,0,31
の,の,の,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,31
狭い,せまい,狭い,形容詞,*,代表表記:狭い/せまい 反義:形容詞:広い/ひろい,,インパーフェクト・クライム,,0,31
土間,どま,土間,名詞,普通名詞,代表表記:土間/どま カテゴリ:場所-施設部位,,インパーフェクト・クライム,,0,31
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,31
なって,なって,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,インパーフェクト・クライム,,0,31
いて,いて,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,31
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,31
そこ,そこ,そこ,指示詞,名詞形態指示詞,NIL,,インパーフェクト・クライム,,0,31
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,31
土,つち,土,名詞,普通名詞,代表表記:土/つち カテゴリ:自然物 漢字読み:訓,,インパーフェクト・クライム,,0,31
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,31
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,31
なる程,なるほど,なる程,副詞,*,代表表記:成る程/なるほど,,インパーフェクト・クライム,,0,31
三,さん,三,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,31
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,インパーフェクト・クライム,,0,31
四,よん,四,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,31
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,インパーフェクト・クライム,,0,31
靴,くつ,靴,名詞,普通名詞,代表表記:靴/くつ ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:訓,,インパーフェクト・クライム,,0,31
跡,あと,跡,名詞,普通名詞,代表表記:跡/あと カテゴリ:場所-その他;形・模様 漢字読み:訓,,インパーフェクト・クライム,,0,31
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,31
残って,のこって,残る,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,,インパーフェクト・クライム,,0,31
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,31
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,31
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,32
靴,くつ,靴,名詞,普通名詞,代表表記:靴/くつ ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:訓,,インパーフェクト・クライム,,0,32
跡,あと,跡,名詞,普通名詞,代表表記:跡/あと カテゴリ:場所-その他;形・模様 漢字読み:訓,,インパーフェクト・クライム,,0,32
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,32
男,おとこ,男,名詞,普通名詞,代表表記:男/おとこ カテゴリ:人 漢字読み:訓,,インパーフェクト・クライム,,0,32
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,32
もの,もの,もの,名詞,形式名詞,NIL,,インパーフェクト・クライム,,0,32
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,32
一種,いっしゅ,一種,副詞,*,代表表記:一種/いっしゅ,,インパーフェクト・クライム,,0,32
だけ,だけ,だけ,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,32
しか,しか,しか,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,32
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,インパーフェクト・クライム,,0,32
ようです,ようです,ようだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,32
ね,ね,ね,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,32
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,32
被害,ひがい,被害,名詞,普通名詞,代表表記:被害/ひがい カテゴリ:抽象物,,インパーフェクト・クライム,,0,33
者,しゃ,者,接尾辞,名詞性名詞接尾辞,代表表記:者/しゃ カテゴリ:人 内容語,,インパーフェクト・クライム,,0,33
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,33
女,おんな,女,名詞,普通名詞,代表表記:女/おんな カテゴリ:人 漢字読み:訓,,インパーフェクト・クライム,,0,33
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,33
足跡,あしあと,足跡,名詞,普通名詞,代表表記:足跡/あしあと カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,33
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,33
どう,どう,どう,指示詞,副詞形態指示詞,NIL,,インパーフェクト・クライム,,0,33
した,した,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,33
んでしょう,んでしょう,んだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,33
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,33
津村,つむら,津村,名詞,人名,人名:日本:姓:1183:0.00016,,インパーフェクト・クライム,,0,33
記者,きしゃ,記者,名詞,普通名詞,代表表記:記者/きしゃ ドメイン:メディア カテゴリ:人 人名末尾,,インパーフェクト・クライム,,0,33
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,33
土間,どま,土間,名詞,普通名詞,代表表記:土間/どま カテゴリ:場所-施設部位,,インパーフェクト・クライム,,0,33
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,33
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,インパーフェクト・クライム,,0,33
廻し,まわし,廻す,動詞,*,代表表記:回す/まわす 自他動詞:自:回る/まわる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,33
ながら,ながら,ながら,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,33
不審,ふしん,不審だ,形容詞,*,代表表記:不審だ/ふしんだ,,インパーフェクト・クライム,,0,33
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,33
うった,うった,うつ,動詞,*,代表表記:打つ/うつ ドメイン:スポーツ,,インパーフェクト・クライム,,0,33
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,33
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,34
被害,ひがい,被害,名詞,普通名詞,代表表記:被害/ひがい カテゴリ:抽象物,,インパーフェクト・クライム,,0,34
者,しゃ,者,接尾辞,名詞性名詞接尾辞,代表表記:者/しゃ カテゴリ:人 内容語,,インパーフェクト・クライム,,0,34
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,34
方,かた,方,名詞,普通名詞,代表表記:方/かた カテゴリ:抽象物 漢字読み:訓,,インパーフェクト・クライム,,0,34
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,34
表,おもて,表,名詞,普通名詞,代表表記:表/おもて カテゴリ:場所-機能 漢字読み:訓,,インパーフェクト・クライム,,0,34
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,,インパーフェクト・クライム,,0,34
から,から,から,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,34
入った,はいった,入る,動詞,*,代表表記:入る/はいる 反義:動詞:出る/でる 自他動詞:他:入れる/いれる,,インパーフェクト・クライム,,0,34
と,と,と,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,34
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,インパーフェクト・クライム,,0,34
ような,ような,ようだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,34
形跡,けいせき,形跡,名詞,普通名詞,代表表記:形跡/けいせき カテゴリ:抽象物,,インパーフェクト・クライム,,0,34
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,34
なかった,なかった,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,インパーフェクト・クライム,,0,34
のです,のです,のだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,34
か,か,か,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,34
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,34
正岡,まさおか,正岡,名詞,人名,人名:日本:姓:1321:0.00013,,インパーフェクト・クライム,,0,34
警部,けいぶ,警部,名詞,普通名詞,代表表記:警部/けいぶ ドメイン:政治 カテゴリ:人 人名末尾,,インパーフェクト・クライム,,0,34
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,34
尋ねる,たずねる,尋ねる,動詞,*,代表表記:尋ねる/たずねる,,インパーフェクト・クライム,,0,34
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,34
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,35
イヤ,いや,イヤだ,形容詞,*,代表表記:嫌だ/いやだ,,インパーフェクト・クライム,,0,35
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,35
表口,表口,表口,未定義語,その他,未知語:漢字 品詞推定:名詞,,インパーフェクト・クライム,,0,35
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,35
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,35
疑わしい,うたがわしい,疑わしい,形容詞,*,代表表記:疑わしい/うたがわしい 動詞派生:疑う/うたがう,,インパーフェクト・クライム,,0,35
足跡,あしあと,足跡,名詞,普通名詞,代表表記:足跡/あしあと カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,35
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,35
発見,はっけん,発見,名詞,サ変名詞,代表表記:発見/はっけん カテゴリ:抽象物,,インパーフェクト・クライム,,0,35
さ,さ,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,35
れ,れ,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,インパーフェクト・クライム,,0,35
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,インパーフェクト・クライム,,0,35
のです,のです,のだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,35
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,35
つまり,つまり,つまり,副詞,*,代表表記:つまり/つまり,,インパーフェクト・クライム,,0,36
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,36
被害,ひがい,被害,名詞,普通名詞,代表表記:被害/ひがい カテゴリ:抽象物,,インパーフェクト・クライム,,0,36
者,しゃ,者,接尾辞,名詞性名詞接尾辞,代表表記:者/しゃ カテゴリ:人 内容語,,インパーフェクト・クライム,,0,36
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,36
ここ,ここ,ここ,指示詞,名詞形態指示詞,NIL,,インパーフェクト・クライム,,0,36
で,で,で,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
殺さ,ころさ,殺す,動詞,*,代表表記:殺す/ころす 反義:動詞:生かす/いかす,,インパーフェクト・クライム,,0,36
れた,れた,れる,接尾辞,動詞性接尾辞,代表表記:れる/れる,,インパーフェクト・クライム,,0,36
ので,ので,のだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,36
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,36
なくて,なくて,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,インパーフェクト・クライム,,0,36
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,36
已,已み,已,名詞,普通名詞,代表表記:已み/已み 自動獲得:Wiktionary 読み不明 連用形名詞化:已む/已む 送り仮名引っ込み,,インパーフェクト・クライム,,0,36
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
死体,したい,死体,名詞,普通名詞,代表表記:死体/したい カテゴリ:動物,,インパーフェクト・クライム,,0,36
と,と,と,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
なった,なった,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,インパーフェクト・クライム,,0,36
女,おんな,女,名詞,普通名詞,代表表記:女/おんな カテゴリ:人 漢字読み:訓,,インパーフェクト・クライム,,0,36
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,36
犯人,はんにん,犯人,名詞,普通名詞,代表表記:犯人/はんにん ドメイン:政治 カテゴリ:人,,インパーフェクト・クライム,,0,36
が,が,が,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,インパーフェクト・クライム,,0,36
か,か,か,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,36
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,36
都合,つごう,都合,副詞,*,代表表記:都合/つごう,,インパーフェクト・クライム,,0,36
で,で,で,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,36
この,この,この,指示詞,連体詞形態指示詞,NIL,,インパーフェクト・クライム,,0,36
空家,空家,空家,未定義語,その他,未知語:漢字 品詞推定:名詞,,インパーフェクト・クライム,,0,36
へ,へ,へ,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
か,か,か,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,36
つぎ込んだ,つぎこんだ,つぎ込む,動詞,*,代表表記:つぎ込む/つぎこむ,,インパーフェクト・クライム,,0,36
と,と,と,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
いう,いう,いう,動詞,*,代表表記:言う/いう 補文ト,,インパーフェクト・クライム,,0,36
こと,こと,こと,名詞,形式名詞,NIL,,インパーフェクト・クライム,,0,36
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,インパーフェクト・クライム,,0,36
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,36
……,……,……,特殊,記号,NIL,,インパーフェクト・クライム,,0,36
死因,しいん,死因,名詞,普通名詞,代表表記:死因/しいん ドメイン:健康・医学 カテゴリ:抽象物,,インパーフェクト・クライム,,0,36
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,36
外見,がいけん,外見,名詞,普通名詞,代表表記:外見/がいけん カテゴリ:抽象物,,インパーフェクト・クライム,,0,36
上,じょう,上,接尾辞,名詞性名詞接尾辞,代表表記:上/じょう,,インパーフェクト・クライム,,0,36
何の,なんの,何の,連体詞,*,代表表記:何の/なんの,,インパーフェクト・クライム,,0,36
痕跡,こんせき,痕跡,名詞,普通名詞,代表表記:痕跡/こんせき カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,36
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,36
ない,ない,ない,形容詞,*,代表表記:無い/ない 反義:動詞:有る/ある,,インパーフェクト・クライム,,0,36
と,と,と,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
すれば,すれば,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,インパーフェクト・クライム,,0,36
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,36
先ず,まず,先ず,副詞,*,代表表記:先ず/まず,,インパーフェクト・クライム,,0,36
毒殺,どくさつ,毒殺,名詞,サ変名詞,代表表記:毒殺/どくさつ ドメイン:政治 カテゴリ:抽象物,,インパーフェクト・クライム,,0,36
と,と,と,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,36
見,み,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,インパーフェクト・クライム,,0,36
なければ,なければ,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,インパーフェクト・クライム,,0,36
なり,なり,なる,動詞,*,代表表記:成る/なる 自他動詞:他:成す/なす;他:する/する,,インパーフェクト・クライム,,0,36
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,インパーフェクト・クライム,,0,36
まい,まい,まい,助動詞,*,NIL,,インパーフェクト・クライム,,0,36
ね,ね,ね,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,36
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,36
……,……,……,特殊,記号,NIL,,インパーフェクト・クライム,,0,37
正岡,まさおか,正岡,名詞,人名,人名:日本:姓:1321:0.00013,,インパーフェクト・クライム,,0,37
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,インパーフェクト・クライム,,0,37
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,37
我々,われわれ,我々,名詞,普通名詞,代表表記:我々/われわれ カテゴリ:人,,インパーフェクト・クライム,,0,37
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,37
方,ほう,方,名詞,副詞的名詞,代表表記:方/ほう,,インパーフェクト・クライム,,0,37
で,で,で,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,37
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,37
こんな,こんな,こんな,指示詞,連体詞形態指示詞,NIL,,インパーフェクト・クライム,,0,37
風,かぜ,風,名詞,普通名詞,代表表記:風/かぜ カテゴリ:抽象物 漢字読み:訓,,インパーフェクト・クライム,,0,37
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,37
見当,けんとう,見当,名詞,普通名詞,代表表記:見当/けんとう カテゴリ:抽象物,,インパーフェクト・クライム,,0,37
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,37
つけて,つけて,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,,インパーフェクト・クライム,,0,37
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,37
んだ,んだ,んだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,37
が,が,が,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,37
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,37
署長,しょちょう,署長,名詞,普通名詞,代表表記:署長/しょちょう ドメイン:政治 カテゴリ:人,,インパーフェクト・クライム,,0,37
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,37
そう,そう,そう,指示詞,副詞形態指示詞,NIL,,インパーフェクト・クライム,,0,37
云って,いって,云う,動詞,*,代表表記:言う/いう 補文ト,,インパーフェクト・クライム,,0,37
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,37
名,めい,名,接頭辞,名詞接頭辞,代表表記:名/めい 内容語,,インパーフェクト・クライム,,0,37
探偵,たんてい,探偵,名詞,サ変名詞,代表表記:探偵/たんてい カテゴリ:人,,インパーフェクト・クライム,,0,37
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,37
顔色,かおいろ,顔色,名詞,普通名詞,代表表記:顔色/かおいろ カテゴリ:色,,インパーフェクト・クライム,,0,37
を,を,を,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,37
読む,よむ,読む,動詞,*,代表表記:読む/よむ,,インパーフェクト・クライム,,0,37
ように,ように,ようだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,37
した,した,する,接尾辞,動詞性接尾辞,代表表記:する/する,,インパーフェクト・クライム,,0,37
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,37
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,38
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,インパーフェクト・クライム,,0,38
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,38
一,いち,一,名詞,数詞,カテゴリ:数量,,インパーフェクト・クライム,,0,38
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,インパーフェクト・クライム,,0,38
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,38
考え,かんがえ,考え,名詞,普通名詞,代表表記:考え/かんがえv 連用形名詞化:考える/かんがえる 補文ト,,インパーフェクト・クライム,,0,38
方,かた,方,接尾辞,名詞性述語接尾辞,代表表記:方/かた カテゴリ:抽象物 同義:名詞:方法/ほうほう 内容語,,インパーフェクト・クライム,,0,38
だ,だ,だ,判定詞,*,NIL,,インパーフェクト・クライム,,0,38
ね,ね,ね,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,38
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,38
で,で,で,接続詞,*,代表表記:で/で,,インパーフェクト・クライム,,0,39
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,39
この,この,この,指示詞,連体詞形態指示詞,NIL,,インパーフェクト・クライム,,0,39
ドア,どあ,ドア,名詞,普通名詞,代表表記:ドア/どあ カテゴリ:場所-施設,,インパーフェクト・クライム,,0,39
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,39
外,がい,外,名詞,普通名詞,代表表記:外/がい カテゴリ:場所-機能 漢字読み:音,,インパーフェクト・クライム,,0,39
に,に,に,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,39
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,39
足跡,あしあと,足跡,名詞,普通名詞,代表表記:足跡/あしあと カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,39
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,39
残って,のこって,残る,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,,インパーフェクト・クライム,,0,39
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,39
なかった,なかった,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,インパーフェクト・クライム,,0,39
のです,のです,のだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,39
か,か,か,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,39
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,39
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,39
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,インパーフェクト・クライム,,0,39
だ,だ,だ,判定詞,*,NIL,,インパーフェクト・クライム,,0,39
よ,よ,よ,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,39
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,39
署長,しょちょう,署長,名詞,普通名詞,代表表記:署長/しょちょう ドメイン:政治 カテゴリ:人,,インパーフェクト・クライム,,0,39
は,は,は,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,39
得意げに,とくいげに,得意げだ,形容詞,*,代表表記:得意気だ/とくいげだ,,インパーフェクト・クライム,,0,39
答える,こたえる,答える,動詞,*,代表表記:答える/こたえる 反義:動詞:問う/とう 補文ト,,インパーフェクト・クライム,,0,39
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,39
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,40
実に,じつに,実に,副詞,*,代表表記:実に/じつに 用言弱修飾,,インパーフェクト・クライム,,0,40
ハッキリ,はっきり,ハッキリ,副詞,*,代表表記:ハッキリ/はっきり スル接続可能 修飾（ト格）,,インパーフェクト・クライム,,0,40
残って,のこって,残る,動詞,*,代表表記:残る/のこる 自他動詞:他:残す/のこす,,インパーフェクト・クライム,,0,40
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,インパーフェクト・クライム,,0,40
のだ,のだ,のだ,助動詞,*,NIL,,インパーフェクト・クライム,,0,40
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,40
しかも,しかも,しかも,接続詞,*,代表表記:しかも/しかも,,インパーフェクト・クライム,,0,41
足跡,あしあと,足跡,名詞,普通名詞,代表表記:足跡/あしあと カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,41
以上,いじょう,以上,接尾辞,名詞性名詞接尾辞,代表表記:以上/いじょう,,インパーフェクト・クライム,,0,41
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,41
もの,もの,もの,名詞,形式名詞,NIL,,インパーフェクト・クライム,,0,41
まで,まで,まで,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,41
も,も,も,助詞,副助詞,NIL,,インパーフェクト・クライム,,0,41
ね,ね,ね,助詞,終助詞,NIL,,インパーフェクト・クライム,,0,41
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,41
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,41
ホウ,ホウ,ホウ,名詞,人名,自動獲得:Wikipedia Wikipedia人名 Wikipedia多義,,インパーフェクト・クライム,,0,41
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,41
足跡,あしあと,足跡,名詞,普通名詞,代表表記:足跡/あしあと カテゴリ:人工物-その他,,インパーフェクト・クライム,,0,41
以上,いじょう,以上,接尾辞,名詞性名詞接尾辞,代表表記:以上/いじょう,,インパーフェクト・クライム,,0,41
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,41
もの,もの,もの,名詞,形式名詞,NIL,,インパーフェクト・クライム,,0,41
？,？,？,特殊,記号,NIL,,インパーフェクト・クライム,,0,41
一体,いったい,一体,副詞,*,代表表記:一体/いったい,,インパーフェクト・クライム,,0,41
何,なに,何,名詞,普通名詞,代表表記:何/なに カテゴリ:抽象物 漢字読み:訓,,インパーフェクト・クライム,,0,41
です,です,だ,判定詞,*,NIL,,インパーフェクト・クライム,,0,41
」,」,」,特殊,括弧終,NIL,,インパーフェクト・クライム,,0,41
「,「,「,特殊,括弧始,NIL,,インパーフェクト・クライム,,0,41
マア,マア,マア,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,インパーフェクト・クライム,,0,41
、,、,、,特殊,読点,NIL,,インパーフェクト・クライム,,0,41
君,きみ,君,名詞,普通名詞,代表表記:君/きみ カテゴリ:人 漢字読み:訓,,インパーフェクト・クライム,,0,41
の,の,の,助詞,接続助詞,NIL,,インパーフェクト・クライム,,0,41
目,め,目,名詞,普通名詞,代表表記:目/め カテゴリ:動物-部位 漢字読み:訓,,インパーフェクト・クライム,,0,41
で,で,で,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,41
見て,みて,見る,動詞,*,代表表記:見る/みる 自他動詞:自:見える/みえる 補文ト,,インパーフェクト・クライム,,0,41
くれ,くれ,くれる,接尾辞,動詞性接尾辞,代表表記:くれる/くれる,,インパーフェクト・クライム,,0,41
給え,たまえ,給う,動詞,*,代表表記:給う/たまう 付属動詞候補（基本）,,インパーフェクト・クライム,,0,41
。,。,。,特殊,句点,NIL,,インパーフェクト・クライム,,0,41
表,おもて,表,名詞,普通名詞,代表表記:表/おもて カテゴリ:場所-機能 漢字読み:訓,,インパーフェクト・クライム,,0,42
口,くち,口,名詞,普通名詞,代表表記:口/くち カテゴリ:動物-部位;抽象物;形・模様 漢字読み:訓,,インパーフェクト・クライム,,0,42
から,から,から,助詞,格助詞,NIL,,インパーフェクト・クライム,,0,42
