見出し,読み,原型,品詞,品詞細分類,意味情報,大見出し,中見出し,小見出し,見出し番号,文番号
もの,もの,もの,名詞,形式名詞,NIL,,水の底,,9,19
が,が,が,助詞,格助詞,NIL,,水の底,,9,19
積んで,つんで,積む,動詞,*,代表表記:積む/つむ 反義:動詞:降ろす/おろす 自他動詞:自:積もる/つもる,,水の底,,9,19
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,水の底,,9,19
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,19
。,。,。,特殊,句点,NIL,,水の底,,9,19
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,水の底,,9,20
は,は,は,助詞,副助詞,NIL,,水の底,,9,20
潜水,せんすい,潜水,名詞,サ変名詞,代表表記:潜水/せんすい ドメイン:スポーツ カテゴリ:抽象物,,水の底,,9,20
服,ふく,服,名詞,普通名詞,代表表記:服/ふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:音,,水の底,,9,20
でした,でした,だ,判定詞,*,NIL,,水の底,,9,20
。,。,。,特殊,句点,NIL,,水の底,,9,20
しんちゅう,しんちゅう,しんちゅう,名詞,サ変名詞,代表表記:進駐/しんちゅう ドメイン:政治 カテゴリ:抽象物,,水の底,,9,21
で,で,で,助詞,格助詞,NIL,,水の底,,9,21
できた,できた,できる,動詞,*,代表表記:出来る/できる,,水の底,,9,21
、,、,、,特殊,読点,NIL,,水の底,,9,21
大,だい,大,接頭辞,名詞接頭辞,代表表記:大/だい 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい,,水の底,,9,21
ダコ,だこ,ダコ,名詞,普通名詞,代表表記:胼胝/たこ 濁音化D ドメイン:健康・医学 カテゴリ:動物-部位,,水の底,,9,21
の,の,の,助詞,接続助詞,NIL,,水の底,,9,21
頭,あたま,頭,名詞,普通名詞,代表表記:頭/あたま カテゴリ:動物-部位 漢字読み:訓,,水の底,,9,21
の,の,だ,判定詞,*,NIL,,水の底,,9,21
ような,ような,ようだ,助動詞,*,NIL,,水の底,,9,21
潜水,せんすい,潜水,名詞,サ変名詞,代表表記:潜水/せんすい ドメイン:スポーツ カテゴリ:抽象物,,水の底,,9,21
カブト,カブト,カブト,名詞,普通名詞,自動獲得:Wikipedia Wikipedia多義,,水の底,,9,21
が,が,が,助詞,格助詞,NIL,,水の底,,9,21
、,、,、,特殊,読点,NIL,,水の底,,9,21
やみ,やみ,やみ,名詞,普通名詞,代表表記:闇/やみ カテゴリ:抽象物,,水の底,,9,21
の,の,の,助詞,接続助詞,NIL,,水の底,,9,21
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,水の底,,9,21
に,に,に,助詞,格助詞,NIL,,水の底,,9,21
、,、,、,特殊,読点,NIL,,水の底,,9,21
にぶく,にぶく,にぶい,形容詞,*,代表表記:鈍い/にぶい 反義:形容詞:鋭い/するどい,,水の底,,9,21
光って,ひかって,光る,動詞,*,代表表記:光る/ひかる 名詞派生:光/ひかり,,水の底,,9,21
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,水の底,,9,21
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,21
。,。,。,特殊,句点,NIL,,水の底,,9,21
人見,ひとみ,人見,名詞,人名,人名:日本:姓:1084:0.00019,,水の底,,9,22
は,は,は,助詞,副助詞,NIL,,水の底,,9,22
、,、,、,特殊,読点,NIL,,水の底,,9,22
船,せん,船,名詞,普通名詞,代表表記:船/せん ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:音,,水の底,,9,22
が,が,が,助詞,格助詞,NIL,,水の底,,9,22
岸,きし,岸,名詞,普通名詞,代表表記:岸/きし カテゴリ:場所-自然 漢字読み:訓,,水の底,,9,22
を,を,を,助詞,格助詞,NIL,,水の底,,9,22
はなれる,はなれる,はなれる,動詞,*,代表表記:放れる/はなれる 自他動詞:他:放す/はなす;他:放つ/はなつ,,水の底,,9,22
の,の,の,名詞,形式名詞,NIL,,水の底,,9,22
を,を,を,助詞,格助詞,NIL,,水の底,,9,22
待って,まって,待つ,動詞,*,代表表記:待つ/まつ,,水の底,,9,22
、,、,、,特殊,読点,NIL,,水の底,,9,22
へんな,へんな,へんだ,形容詞,*,代表表記:変だ/へんだ,,水の底,,9,22
こと,こと,こと,名詞,形式名詞,NIL,,水の底,,9,22
を,を,を,助詞,格助詞,NIL,,水の底,,9,22
はじめ,はじめ,はじめる,動詞,*,代表表記:始める/はじめる 反義:動詞:終える/おえる 自他動詞:自:始まる/はじまる 付属動詞候補（基本）,,水の底,,9,22
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,22
。,。,。,特殊,句点,NIL,,水の底,,9,22
まず,まず,まず,副詞,*,代表表記:先ず/まず,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
ポケット,ぽけっと,ポケット,名詞,普通名詞,代表表記:ポケット/ぽけっと カテゴリ:人工物-その他,,水の底,,9,23
から,から,から,助詞,格助詞,NIL,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
たくさんの,たくさんの,たくさんだ,形容詞,*,代表表記:沢山だ/たくさんだ,,水の底,,9,23
ネジクギ,ネジクギ,ネジクギ,未定義語,カタカナ,未知語:カタカナ 品詞推定:名詞,,水の底,,9,23
を,を,を,助詞,格助詞,NIL,,水の底,,9,23
出して,だして,出す,動詞,*,代表表記:出す/だす 反義:動詞:隠す/かくす;動詞:入れる/いれる 自他動詞:自:出る/でる 補文ト 付属動詞候補（基本）,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
大,だい,大,接頭辞,名詞接頭辞,代表表記:大/だい 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい,,水の底,,9,23
トランク,とらんく,トランク,名詞,普通名詞,代表表記:トランク/とらんく ドメイン:家庭・暮らし カテゴリ:人工物-その他,,水の底,,9,23
の,の,の,助詞,接続助詞,NIL,,水の底,,9,23
息ぬき,いきぬき,息ぬき,名詞,サ変名詞,代表表記:息抜き/いきぬき カテゴリ:抽象物,,水の底,,9,23
の,の,の,助詞,接続助詞,NIL,,水の底,,9,23
穴,あな,穴,名詞,普通名詞,代表表記:穴/あな カテゴリ:場所-自然;抽象物 漢字読み:訓,,水の底,,9,23
へ,へ,へ,助詞,格助詞,NIL,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,水の底,,9,23
を,を,を,助詞,格助詞,NIL,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,,水の底,,9,23
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
ひと,ひと,ひと,名詞,数詞,カテゴリ:数量 連語由来,,水の底,,9,23
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,水の底,,9,23
ねじ,ねじ,ねじ,名詞,普通名詞,代表表記:ネジ/ねじ ドメイン:家庭・暮らし カテゴリ:人工物-その他,,水の底,,9,23
こみ,こみ,こむ,動詞,*,代表表記:込む/こむ 反義:動詞:空く/すく 付属動詞候補（基本）,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
すっかり,すっかり,すっかり,副詞,*,代表表記:すっかり/すっかり,,水の底,,9,23
、,、,、,特殊,読点,NIL,,水の底,,9,23
息,いき,息,名詞,普通名詞,代表表記:息/いき カテゴリ:抽象物 漢字読み:訓,,水の底,,9,23
が,が,が,助詞,格助詞,NIL,,水の底,,9,23
かよわ,かよわ,かよう,動詞,*,代表表記:通う/かよう,,水の底,,9,23
ない,ない,ない,接尾辞,形容詞性述語接尾辞,代表表記:ない/ない,,水の底,,9,23
ように,ように,ようだ,助動詞,*,NIL,,水の底,,9,23
して,して,する,接尾辞,動詞性接尾辞,代表表記:する/する,,水の底,,9,23
しまい,しまい,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,水の底,,9,23
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,23
。,。,。,特殊,句点,NIL,,水の底,,9,23
トランク,とらんく,トランク,名詞,普通名詞,代表表記:トランク/とらんく ドメイン:家庭・暮らし カテゴリ:人工物-その他,,水の底,,9,24
の,の,の,助詞,接続助詞,NIL,,水の底,,9,24
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,水の底,,9,24
に,に,に,助詞,格助詞,NIL,,水の底,,9,24
は,は,は,助詞,副助詞,NIL,,水の底,,9,24
、,、,、,特殊,読点,NIL,,水の底,,9,24
小林,こばやし,小林,名詞,人名,人名:日本:姓:10:0.00576,,水の底,,9,24
君,くん,君,接尾辞,名詞性名詞接尾辞,代表表記:君/くん,,水の底,,9,24
が,が,が,助詞,格助詞,NIL,,水の底,,9,24
しのんで,しのんで,しのぶ,動詞,*,代表表記:偲ぶ/しのぶ,,水の底,,9,24
いる,いる,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,水の底,,9,24
のです,のです,のだ,助動詞,*,NIL,,水の底,,9,24
。,。,。,特殊,句点,NIL,,水の底,,9,24
こんなに,こんなに,こんなに,指示詞,副詞形態指示詞,NIL,,水の底,,9,25
、,、,、,特殊,読点,NIL,,水の底,,9,25
息,いき,息,名詞,普通名詞,代表表記:息/いき カテゴリ:抽象物 漢字読み:訓,,水の底,,9,25
を,を,を,助詞,格助詞,NIL,,水の底,,9,25
とめ,とめ,とめる,動詞,*,代表表記:富める/とめる 可能動詞:富む/とむ,,水の底,,9,25
られたら,られたら,られる,接尾辞,動詞性接尾辞,代表表記:られる/られる,,水の底,,9,25
、,、,、,特殊,読点,NIL,,水の底,,9,25
死んで,しんで,死ぬ,動詞,*,代表表記:死ぬ/しぬ ドメイン:家庭・暮らし 反義:動詞:産まれる/うまれる;動詞:生まれる/うまれる,,水の底,,9,25
しまう,しまう,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,水の底,,9,25
で,で,だ,判定詞,*,NIL,,水の底,,9,25
は,は,は,助詞,副助詞,NIL,,水の底,,9,25
あり,あり,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,水の底,,9,25
ませ,ませ,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,25
ん,ん,ぬ,助動詞,*,NIL,,水の底,,9,25
か,か,か,助詞,終助詞,NIL,,水の底,,9,25
。,。,。,特殊,句点,NIL,,水の底,,9,25
しかし,しかし,しかし,接続詞,*,代表表記:しかし/しかし,,水の底,,9,26
、,、,、,特殊,読点,NIL,,水の底,,9,26
十分や,じゅうぶんや,十分だ,形容詞,*,代表表記:十分だ/じゅうぶんだ,,水の底,,9,26
二十,二十,二十,名詞,数詞,カテゴリ:数量 未知語:数字,,水の底,,9,26
分,ふん,分,接尾辞,名詞性名詞助数辞,代表表記:分/ふん カテゴリ:時間 準内容語,,水の底,,9,26
は,は,は,助詞,副助詞,NIL,,水の底,,9,26
だいじょうぶです,だいじょうぶです,だいじょうぶだ,形容詞,*,代表表記:大丈夫だ/だいじょうぶだ,,水の底,,9,26
。,。,。,特殊,句点,NIL,,水の底,,9,26
トランク,とらんく,トランク,名詞,普通名詞,代表表記:トランク/とらんく ドメイン:家庭・暮らし カテゴリ:人工物-その他,,水の底,,9,27
の,の,の,助詞,接続助詞,NIL,,水の底,,9,27
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,水の底,,9,27
の,の,の,助詞,接続助詞,NIL,,水の底,,9,27
酸素,さんそ,酸素,名詞,普通名詞,代表表記:酸素/さんそ カテゴリ:自然物,,水の底,,9,27
が,が,が,助詞,格助詞,NIL,,水の底,,9,27
、,、,、,特殊,読点,NIL,,水の底,,9,27
すっかり,すっかり,すっかり,副詞,*,代表表記:すっかり/すっかり,,水の底,,9,27
なくなって,なくなって,なくなる,動詞,*,代表表記:亡くなる/なくなる ドメイン:家庭・暮らし 自他動詞:他:亡くす/なくす,,水の底,,9,27
しまう,しまう,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,水の底,,9,27
まで,まで,まで,助詞,接続助詞,NIL,,水の底,,9,27
に,に,に,助詞,格助詞,NIL,,水の底,,9,27
は,は,は,助詞,副助詞,NIL,,水の底,,9,27
、,、,、,特殊,読点,NIL,,水の底,,9,27
その,その,その,指示詞,連体詞形態指示詞,NIL,,水の底,,9,27
くらい,くらい,くらい,名詞,副詞的名詞,代表表記:くらい/くらい,,水の底,,9,27
の,の,の,助詞,格助詞,NIL,,水の底,,9,27
、,、,、,特殊,読点,NIL,,水の底,,9,27
よゆう,よゆう,よゆう,名詞,普通名詞,代表表記:余裕/よゆう カテゴリ:抽象物,,水の底,,9,27
が,が,が,助詞,格助詞,NIL,,水の底,,9,27
ある,ある,ある,動詞,*,代表表記:有る/ある 反義:形容詞:無い/ない 補文ト,,水の底,,9,27
はずです,はずです,はずだ,助動詞,*,NIL,,水の底,,9,27
。,。,。,特殊,句点,NIL,,水の底,,9,27
穴,あな,穴,名詞,普通名詞,代表表記:穴/あな カテゴリ:場所-自然;抽象物 漢字読み:訓,,水の底,,9,28
を,を,を,助詞,格助詞,NIL,,水の底,,9,28
つめて,つめて,つめる,動詞,*,代表表記:摘める/つめる 可能動詞:摘む/つむ,,水の底,,9,28
しまう,しまう,しまう,接尾辞,動詞性接尾辞,代表表記:しまう/しまう,,水の底,,9,28
と,と,と,助詞,格助詞,NIL,,水の底,,9,28
、,、,、,特殊,読点,NIL,,水の底,,9,28
こんど,こんど,こんど,名詞,時相名詞,代表表記:今度/こんど カテゴリ:時間,,水の底,,9,28
は,は,は,助詞,副助詞,NIL,,水の底,,9,28
、,、,、,特殊,読点,NIL,,水の底,,9,28
船,せん,船,名詞,普通名詞,代表表記:船/せん ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:音,,水の底,,9,28
の,の,の,助詞,接続助詞,NIL,,水の底,,9,28
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,水の底,,9,28
に,に,に,助詞,格助詞,NIL,,水の底,,9,28
用意,ようい,用意,名詞,サ変名詞,代表表記:用意/ようい カテゴリ:抽象物,,水の底,,9,28
して,して,する,動詞,*,代表表記:する/する 自他動詞:自:成る/なる 付属動詞候補（基本）,,水の底,,9,28
あった,あった,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,水の底,,9,28
長い,ながい,長い,形容詞,*,代表表記:長い/ながい 反義:形容詞:短い/みじかい,,水の底,,9,28
針金,はりがね,針金,名詞,普通名詞,代表表記:針金/はりがね カテゴリ:人工物-その他,,水の底,,9,28
を,を,を,助詞,格助詞,NIL,,水の底,,9,28
、,、,、,特殊,読点,NIL,,水の底,,9,28
トランク,とらんく,トランク,名詞,普通名詞,代表表記:トランク/とらんく ドメイン:家庭・暮らし カテゴリ:人工物-その他,,水の底,,9,28
の,の,の,助詞,格助詞,NIL,,水の底,,9,28
まわり,まわり,まわり,名詞,普通名詞,代表表記:周り/まわり カテゴリ:場所-その他,,水の底,,9,28
に,に,に,助詞,格助詞,NIL,,水の底,,9,28
、,、,、,特殊,読点,NIL,,水の底,,9,28
グルグル,ぐるぐる,グルグル,副詞,*,代表表記:グルグル/ぐるぐる スル接続可能,,水の底,,9,28
巻きつけ,まきつけ,巻きつける,動詞,*,代表表記:巻き付ける/まきつける 可能動詞:巻き付く/まきつく,,水の底,,9,28
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,28
。,。,。,特殊,句点,NIL,,水の底,,9,28
その,その,その,指示詞,連体詞形態指示詞,NIL,,水の底,,9,29
針金,はりがね,針金,名詞,普通名詞,代表表記:針金/はりがね カテゴリ:人工物-その他,,水の底,,9,29
の,の,の,助詞,格助詞,NIL,,水の底,,9,29
さき,さき,さき,名詞,普通名詞,代表表記:先/さき カテゴリ:場所-機能;時間 漢字読み:訓,,水の底,,9,29
に,に,に,助詞,格助詞,NIL,,水の底,,9,29
は,は,は,助詞,副助詞,NIL,,水の底,,9,29
、,、,、,特殊,読点,NIL,,水の底,,9,29
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,,水の底,,9,29
なまり,なまり,なまり,名詞,普通名詞,代表表記:鉛/なまり カテゴリ:自然物 漢字読み:訓,,水の底,,9,29
の,の,の,助詞,接続助詞,NIL,,水の底,,9,29
おもり,おもり,おもり,名詞,サ変名詞,代表表記:御守り/おもり ドメイン:文化・芸術;家庭・暮らし カテゴリ:人,,水の底,,9,29
が,が,が,助詞,格助詞,NIL,,水の底,,9,29
、,、,、,特殊,読点,NIL,,水の底,,9,29
いく,いく,いく,名詞,数詞,カテゴリ:数量,,水の底,,9,29
つ,つ,つ,接尾辞,名詞性名詞助数辞,代表表記:つ/つ 準内容語 連語由来,,水の底,,9,29
も,も,も,助詞,副助詞,NIL,,水の底,,9,29
、,、,、,特殊,読点,NIL,,水の底,,9,29
くくりつけて,くくりつけて,くくりつける,動詞,*,代表表記:括り付ける/くくりつける,,水の底,,9,29
ある,ある,ある,接尾辞,動詞性接尾辞,代表表記:ある/ある,,水の底,,9,29
のです,のです,のだ,助動詞,*,NIL,,水の底,,9,29
。,。,。,特殊,句点,NIL,,水の底,,9,29
それ,それ,それ,指示詞,名詞形態指示詞,NIL,,水の底,,9,30
から,から,から,助詞,格助詞,NIL,,水の底,,9,30
、,、,、,特殊,読点,NIL,,水の底,,9,30
人見,ひとみ,人見,名詞,人名,人名:日本:姓:1084:0.00019,,水の底,,9,30
は,は,は,助詞,副助詞,NIL,,水の底,,9,30
、,、,、,特殊,読点,NIL,,水の底,,9,30
背広,せびろ,背広,名詞,普通名詞,代表表記:背広/せびろ ドメイン:家庭・暮らし;ビジネス カテゴリ:人工物-衣類,,水の底,,9,30
の,の,の,助詞,接続助詞,NIL,,水の底,,9,30
上,うえ,上,名詞,副詞的名詞,代表表記:上/うえ,,水の底,,9,30
から,から,から,助詞,格助詞,NIL,,水の底,,9,30
、,、,、,特殊,読点,NIL,,水の底,,9,30
潜水,せんすい,潜水,名詞,サ変名詞,代表表記:潜水/せんすい ドメイン:スポーツ カテゴリ:抽象物,,水の底,,9,30
服,ふく,服,名詞,普通名詞,代表表記:服/ふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:音,,水の底,,9,30
を,を,を,助詞,格助詞,NIL,,水の底,,9,30
身,み,身,名詞,普通名詞,代表表記:身/み カテゴリ:動物-部位 漢字読み:訓,,水の底,,9,30
に,に,に,助詞,格助詞,NIL,,水の底,,9,30
つけ,つけ,つける,動詞,*,代表表記:付ける/つける 可能動詞:付く/つく 補文ト 付属動詞候補（基本）,,水の底,,9,30
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,30
。,。,。,特殊,句点,NIL,,水の底,,9,30
しんちゅう,しんちゅう,しんちゅう,名詞,サ変名詞,代表表記:進駐/しんちゅう ドメイン:政治 カテゴリ:抽象物,,水の底,,9,31
の,の,の,助詞,接続助詞,NIL,,水の底,,9,31
大,だい,大,接頭辞,名詞接頭辞,代表表記:大/だい 反義:接頭辞-名詞接頭辞:小/しょう 内容語 換言:+N:Nが大きい,,水の底,,9,31
ダコ,だこ,ダコ,名詞,普通名詞,代表表記:胼胝/たこ 濁音化D ドメイン:健康・医学 カテゴリ:動物-部位,,水の底,,9,31
の,の,だ,判定詞,*,NIL,,水の底,,9,31
ような,ような,ようだ,助動詞,*,NIL,,水の底,,9,31
、,、,、,特殊,読点,NIL,,水の底,,9,31
ぶきみな,ぶきみな,ぶきみだ,形容詞,*,代表表記:不気味だ/ぶきみだ,,水の底,,9,31
頭,あたま,頭,名詞,普通名詞,代表表記:頭/あたま カテゴリ:動物-部位 漢字読み:訓,,水の底,,9,31
、,、,、,特殊,読点,NIL,,水の底,,9,31
全身,ぜんしん,全身,名詞,普通名詞,代表表記:全身/ぜんしん カテゴリ:動物-部位,,水の底,,9,31
を,を,を,助詞,格助詞,NIL,,水の底,,9,31
つつむ,つつむ,つつむ,動詞,*,代表表記:包む/つつむ,,水の底,,9,31
、,、,、,特殊,読点,NIL,,水の底,,9,31
だぶだぶ,だぶだぶ,だぶだぶ,副詞,*,自動認識 未知語:擬音語擬態語 する連続可能,,水の底,,9,31
の,の,の,助詞,接続助詞,NIL,,水の底,,9,31
ゴム,ごむ,ゴム,名詞,普通名詞,代表表記:ゴム/ごむ カテゴリ:植物;人工物-その他,,水の底,,9,31
製,せい,製,接尾辞,名詞性名詞接尾辞,代表表記:製/せい カテゴリ:抽象物 内容語 換言:N+:Nで製造,,水の底,,9,31
の,の,の,助詞,接続助詞,NIL,,水の底,,9,31
服,ふく,服,名詞,普通名詞,代表表記:服/ふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:音,,水の底,,9,31
、,、,、,特殊,読点,NIL,,水の底,,9,31
その,その,その,指示詞,連体詞形態指示詞,NIL,,水の底,,9,31
足,あし,足,名詞,普通名詞,代表表記:足/あし カテゴリ:動物-部位 漢字読み:訓,,水の底,,9,31
に,に,に,助詞,格助詞,NIL,,水の底,,9,31
も,も,も,助詞,副助詞,NIL,,水の底,,9,31
、,、,、,特殊,読点,NIL,,水の底,,9,31
大きな,おおきな,大きな,連体詞,*,代表表記:大きな/おおきな 反義:連体詞:小さな/ちいさな 形容詞派生:大きい/おおきい,,水の底,,9,31
なまり,なまり,なまり,名詞,普通名詞,代表表記:鉛/なまり カテゴリ:自然物 漢字読み:訓,,水の底,,9,31
の,の,の,助詞,接続助詞,NIL,,水の底,,9,31
おもり,おもり,おもり,名詞,サ変名詞,代表表記:御守り/おもり ドメイン:文化・芸術;家庭・暮らし カテゴリ:人,,水の底,,9,31
が,が,が,助詞,格助詞,NIL,,水の底,,9,31
ついて,ついて,つく,動詞,*,代表表記:付く/つく 自他動詞:他:付ける/つける 補文ト 付属動詞候補（基本）,,水の底,,9,31
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,水の底,,9,31
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,31
。,。,。,特殊,句点,NIL,,水の底,,9,31
船,せん,船,名詞,普通名詞,代表表記:船/せん ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:音,,水の底,,9,32
が,が,が,助詞,格助詞,NIL,,水の底,,9,32
勝鬨橋,勝鬨橋,勝鬨橋,未定義語,その他,未知語:漢字 品詞推定:名詞,,水の底,,9,32
から,から,から,助詞,格助詞,NIL,,水の底,,9,32
東京,とうきょう,東京,名詞,地名,代表表記:東京/とうきょう 地名:日本:都,,水の底,,9,32
港,こう,港,名詞,普通名詞,代表表記:港/こう ドメイン:交通 カテゴリ:場所-施設 漢字読み:音 地名末尾,,水の底,,9,32
に,に,に,助詞,格助詞,NIL,,水の底,,9,32
むかって,むかって,むかう,動詞,*,代表表記:向かう/むかう,,水の底,,9,32
三百,三百,三百,名詞,数詞,カテゴリ:数量 未知語:数字,,水の底,,9,32
メートル,めーとる,メートル,接尾辞,名詞性名詞助数辞,代表表記:メートル/めーとる 準内容語,,水の底,,9,32
も,も,も,助詞,副助詞,NIL,,水の底,,9,32
進んだ,すすんだ,進む,動詞,*,代表表記:進む/すすむ 反義:動詞:退く/しりぞく;動詞:遅れる/おくれる 自他動詞:他:進める/すすめる 付属動詞候補（基本）,,水の底,,9,32
ころ,ころ,ころ,名詞,副詞的名詞,代表表記:頃/ころ,,水の底,,9,32
、,、,、,特殊,読点,NIL,,水の底,,9,32
船頭,せんどう,船頭,名詞,普通名詞,代表表記:船頭/せんどう ドメイン:交通 カテゴリ:人,,水の底,,9,32
は,は,は,助詞,副助詞,NIL,,水の底,,9,32
ろ,ろ,ろ,名詞,普通名詞,代表表記:櫨/ろ カテゴリ:人工物-その他,,水の底,,9,32
を,を,を,助詞,格助詞,NIL,,水の底,,9,32
こぐ,こぐ,こぐ,動詞,*,代表表記:漕ぐ/こぐ,,水の底,,9,32
の,の,の,名詞,形式名詞,NIL,,水の底,,9,32
を,を,を,助詞,格助詞,NIL,,水の底,,9,32
やめて,やめて,やめる,動詞,*,代表表記:止める/やめる 自他動詞:自:止む/やむ,,水の底,,9,32
、,、,、,特殊,読点,NIL,,水の底,,9,32
船,せん,船,名詞,普通名詞,代表表記:船/せん ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:音,,水の底,,9,32
を,を,を,助詞,格助詞,NIL,,水の底,,9,32
とめ,とめ,とめる,動詞,*,代表表記:富める/とめる 可能動詞:富む/とむ,,水の底,,9,32
ました,ました,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,32
。,。,。,特殊,句点,NIL,,水の底,,9,32
あたり,あたり,あたり,名詞,普通名詞,代表表記:辺り/あたり カテゴリ:場所-機能;抽象物,,水の底,,9,33
は,は,は,助詞,副助詞,NIL,,水の底,,9,33
まっ,まっ,まっ,接頭辞,名詞接頭辞,代表表記:真っ/まっ 内容語,,水の底,,9,33
暗,あん,暗,名詞,普通名詞,代表表記:暗/あん カテゴリ:抽象物 漢字読み:音,,水の底,,9,33
です,です,だ,判定詞,*,NIL,,水の底,,9,33
。,。,。,特殊,句点,NIL,,水の底,,9,33
ずっと,ずっと,ずっと,副詞,*,代表表記:ずっと/ずっと 用言弱修飾 相対名詞修飾,,水の底,,9,34
向こう,むこう,向こう,名詞,普通名詞,代表表記:向こう/むこう カテゴリ:場所-機能,,水の底,,9,34
に,に,に,助詞,格助詞,NIL,,水の底,,9,34
、,、,、,特殊,読点,NIL,,水の底,,9,34
東京,とうきょう,東京,名詞,地名,代表表記:東京/とうきょう 地名:日本:都,,水の底,,9,34
湾,わん,湾,名詞,普通名詞,代表表記:湾/わん カテゴリ:場所-自然 漢字読み:音 地名末尾,,水の底,,9,34
汽船,きせん,汽船,名詞,普通名詞,代表表記:汽船/きせん ドメイン:交通 カテゴリ:人工物-乗り物,,水の底,,9,34
発着,はっちゃく,発着,名詞,サ変名詞,代表表記:発着/はっちゃく ドメイン:交通 カテゴリ:抽象物,,水の底,,9,34
所,しょ,所,名詞,普通名詞,代表表記:所/しょ カテゴリ:場所-施設 漢字読み:音,,水の底,,9,34
の,の,の,助詞,接続助詞,NIL,,水の底,,9,34
あかり,あかり,あかり,名詞,普通名詞,代表表記:明かり/あかり カテゴリ:抽象物,,水の底,,9,34
が,が,が,助詞,格助詞,NIL,,水の底,,9,34
見えて,みえて,見える,動詞,*,代表表記:見える/みえる 自他動詞:他:見る/みる,,水の底,,9,34
い,い,いる,接尾辞,動詞性接尾辞,代表表記:いる/いる,,水の底,,9,34
ます,ます,ます,接尾辞,動詞性接尾辞,代表表記:ます/ます,,水の底,,9,34
。,。,。,特殊,句点,NIL,,水の底,,9,34
船,せん,船,名詞,普通名詞,代表表記:船/せん ドメイン:交通 カテゴリ:人工物-乗り物 漢字読み:音,,水の底,,9,35
の,の,の,助詞,接続助詞,NIL,,水の底,,9,35
中,なか,中,名詞,副詞的名詞,代表表記:中/なか,,水の底,,9,35
で,で,で,助詞,格助詞,NIL,,水の底,,9,35
は,は,は,助詞,副助詞,NIL,,水の底,,9,35
、,、,、,特殊,読点,NIL,,水の底,,9,35
潜水,せんすい,潜水,名詞,サ変名詞,代表表記:潜水/せんすい ドメイン:スポーツ カテゴリ:抽象物,,水の底,,9,35
服,ふく,服,名詞,普通名詞,代表表記:服/ふく ドメイン:家庭・暮らし カテゴリ:人工物-衣類 漢字読み:音,,水の底,,9,35
を,を,を,助詞,格助詞,NIL,,水の底,,9,35
