表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
西村,名詞,固有名詞,人名,姓,*,*,西村,ニシムラ,ニシムラ,二,1,1
陽吉,名詞,固有名詞,人名,名,*,*,陽吉,ヨウキチ,ヨーキチ,二,1,1
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二,1,1
チョッキ,名詞,一般,*,*,*,*,チョッキ,チョッキ,チョッキ,二,1,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,1
両,接頭詞,名詞接続,*,*,*,*,両,リョウ,リョー,二,1,1
脇,名詞,一般,*,*,*,*,脇,ワキ,ワキ,二,1,1
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,二,1,1
左右,名詞,サ変接続,*,*,*,*,左右,サユウ,サユー,二,1,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,1
拇指,名詞,一般,*,*,*,*,拇指,ボシ,ボシ,二,1,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,1
はさん,動詞,自立,*,*,五段・マ行,連用タ接続,はさむ,ハサン,ハサン,二,1,1
で,助詞,接続助詞,*,*,*,*,で,デ,デ,二,1,1
、,記号,読点,*,*,*,*,、,、,、,二,1,1
残り,名詞,一般,*,*,*,*,残り,ノコリ,ノコリ,二,1,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,1
指,名詞,一般,*,*,*,*,指,ユビ,ユビ,二,1,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,1
ヒラヒラ,副詞,一般,*,*,*,*,ヒラヒラ,ヒラヒラ,ヒラヒラ,二,1,1
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,二,1,1
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,二,1,1
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,二,1,1
、,記号,読点,*,*,*,*,、,、,、,二,1,1
椅子,名詞,一般,*,*,*,*,椅子,イス,イス,二,1,1
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,二,1,1
ヒョイ,名詞,一般,*,*,*,*,*,*,*,二,1,1
と,助詞,並立助詞,*,*,*,*,と,ト,ト,二,1,1
立上,名詞,一般,*,*,*,*,立上り,タチアガリ,タチアガリ,二,1,1
る,助動詞,*,*,*,文語・ル,基本形,る,ル,ル,二,1,1
と,助詞,接続助詞,*,*,*,*,と,ト,ト,二,1,1
、,記号,読点,*,*,*,*,、,、,、,二,1,1
文案,名詞,一般,*,*,*,*,文案,ブンアン,ブンアン,二,1,1
でも,助詞,副助詞,*,*,*,*,でも,デモ,デモ,二,1,1
考える,動詞,自立,*,*,一段,基本形,考える,カンガエル,カンガエル,二,1,1
恰好,名詞,形容動詞語幹,*,*,*,*,恰好,カッコウ,カッコー,二,1,1
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,二,1,1
、,記号,読点,*,*,*,*,、,、,、,二,1,1
室内,名詞,一般,*,*,*,*,室内,シツナイ,シツナイ,二,1,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,1
散歩,名詞,サ変接続,*,*,*,*,散歩,サンポ,サンポ,二,1,1
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,二,1,1
始め,動詞,非自立,*,*,一段,連用形,始める,ハジメ,ハジメ,二,1,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二,1,1
。,記号,句点,*,*,*,*,。,。,。,二,1,1
傭人,名詞,一般,*,*,*,*,傭人,ヨウニン,ヨーニン,二,1,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,2
小娘,名詞,一般,*,*,*,*,小娘,コムスメ,コムスメ,二,1,2
なんか,助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,二,1,2
、,記号,読点,*,*,*,*,、,、,、,二,1,2
眼中,名詞,一般,*,*,*,*,眼中,ガンチュウ,ガンチュー,二,1,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二,1,2
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,二,1,2
といった,助詞,格助詞,連語,*,*,*,といった,トイッタ,トイッタ,二,1,2
体,名詞,一般,*,*,*,*,体,カラダ,カラダ,二,1,2
で,助詞,格助詞,一般,*,*,*,で,デ,デ,二,1,2
、,記号,読点,*,*,*,*,、,、,、,二,1,2
最早,副詞,一般,*,*,*,*,最早,モハヤ,モハヤ,二,1,2
やみじ,名詞,一般,*,*,*,*,闇路,ヤミジ,ヤミジ,二,1,2
め,名詞,接尾,一般,*,*,*,め,メ,メ,二,1,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二,1,2
たるみ,動詞,自立,*,*,五段・マ行,連用形,たるむ,タルミ,タルミ,二,1,2
はじめ,動詞,非自立,*,*,一段,連用形,はじめる,ハジメ,ハジメ,二,1,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二,1,2
口辺,名詞,一般,*,*,*,*,口辺,コウヘン,コーヘン,二,1,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,2
皮膚,名詞,一般,*,*,*,*,皮膚,ヒフ,ヒフ,二,1,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,2
、,記号,読点,*,*,*,*,、,、,、,二,1,2
精一杯,副詞,一般,*,*,*,*,精一杯,セイイッパイ,セイイッパイ,二,1,2
緊張,名詞,サ変接続,*,*,*,*,緊張,キンチョウ,キンチョー,二,1,2
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,二,1,2
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,二,1,2
、,記号,読点,*,*,*,*,、,、,、,二,1,2
さも,副詞,一般,*,*,*,*,さも,サモ,サモ,二,1,2
生真面目,名詞,形容動詞語幹,*,*,*,*,生真面目,キマジメ,キマジメ,二,1,2
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,二,1,2
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,二,1,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,2
字,名詞,一般,*,*,*,*,字,ジ,ジ,二,1,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,2
作り,動詞,自立,*,*,五段・ラ行,連用形,作る,ツクリ,ツクリ,二,1,2
、,記号,読点,*,*,*,*,、,、,、,二,1,2
艶子,名詞,固有名詞,人名,名,*,*,艶子,ツヤコ,ツヤコ,二,1,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,2
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,二,1,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二,1,2
見向き,動詞,自立,*,*,五段・カ行イ音便,連用形,見向く,ミムキ,ミムキ,二,1,2
も,助詞,係助詞,*,*,*,*,も,モ,モ,二,1,2
し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,二,1,2
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,二,1,2
で,助詞,接続助詞,*,*,*,*,で,デ,デ,二,1,2
、,記号,読点,*,*,*,*,、,、,、,二,1,2
コツリコツリ,名詞,一般,*,*,*,*,*,*,*,二,1,2
と,助詞,格助詞,引用,*,*,*,と,ト,ト,二,1,2
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,二,1,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,2
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,二,1,2
。,記号,句点,*,*,*,*,。,。,。,二,1,2
艶子,名詞,固有名詞,人名,名,*,*,艶子,ツヤコ,ツヤコ,二,1,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二,1,3
、,記号,読点,*,*,*,*,、,、,、,二,1,3
引続き,副詞,一般,*,*,*,*,引続き,ヒキツヅキ,ヒキツズキ,二,1,3
取り,動詞,自立,*,*,五段・ラ行,連用形,取る,トリ,トリ,二,1,3
すまし,動詞,自立,*,*,五段・サ行,連用形,すます,スマシ,スマシ,二,1,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二,1,3
態度,名詞,一般,*,*,*,*,態度,タイド,タイド,二,1,3
で,助詞,格助詞,一般,*,*,*,で,デ,デ,二,1,3
、,記号,読点,*,*,*,*,、,、,、,二,1,3
社長,名詞,一般,*,*,*,*,社長,シャチョウ,シャチョー,二,1,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,3
大,接頭詞,名詞接続,*,*,*,*,大,ダイ,ダイ,二,1,3
机,名詞,一般,*,*,*,*,机,ツクエ,ツクエ,二,1,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,3
脇,名詞,一般,*,*,*,*,脇,ワキ,ワキ,二,1,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,3
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ,二,1,3
角,名詞,一般,*,*,*,*,角,カク,カク,二,1,3
テーブル,名詞,一般,*,*,*,*,テーブル,テーブル,テーブル,二,1,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,3
前,名詞,副詞可能,*,*,*,*,前,マエ,マエ,二,1,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二,1,3
腰,名詞,一般,*,*,*,*,腰,コシ,コシ,二,1,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,3
卸し,動詞,自立,*,*,五段・サ行,連用形,卸す,オロシ,オロシ,二,1,3
、,記号,読点,*,*,*,*,、,、,、,二,1,3
持っ,動詞,自立,*,*,五段・タ行,連用タ接続,持つ,モッ,モッ,二,1,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,3
来,動詞,非自立,*,*,カ変・来ル,連用形,来る,キ,キ,二,1,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二,1,3
メモ,名詞,サ変接続,*,*,*,*,メモ,メモ,メモ,二,1,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,3
拡げる,動詞,自立,*,*,一段,基本形,拡げる,ヒロゲル,ヒロゲル,二,1,3
と,助詞,接続助詞,*,*,*,*,と,ト,ト,二,1,3
、,記号,読点,*,*,*,*,、,、,、,二,1,3
鉛筆,名詞,一般,*,*,*,*,鉛筆,エンピツ,エンピツ,二,1,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,3
斜,名詞,一般,*,*,*,*,斜,ハス,ハス,二,1,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二,1,3
構え,動詞,自立,*,*,一段,連用形,構える,カマエ,カマエ,二,1,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,3
さしうつむい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,さしうつむく,サシウツムイ,サシウツムイ,二,1,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,3
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,二,1,3
。,記号,句点,*,*,*,*,。,。,。,二,1,3
西村,名詞,固有名詞,人名,姓,*,*,西村,ニシムラ,ニシムラ,二,1,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二,1,4
大して,副詞,一般,*,*,*,*,大して,タイシテ,タイシテ,二,1,4
急ぎ,名詞,副詞可能,*,*,*,*,急ぎ,イソギ,イソギ,二,1,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,4
用件,名詞,一般,*,*,*,*,用件,ヨウケン,ヨーケン,二,1,4
で,助詞,格助詞,一般,*,*,*,で,デ,デ,二,1,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,二,1,4
な,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,ない,ナ,ナ,二,1,4
さ,名詞,接尾,特殊,*,*,*,さ,サ,サ,二,1,4
そう,名詞,接尾,助動詞語幹,*,*,*,そう,ソウ,ソー,二,1,4
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,二,1,4
文意,名詞,一般,*,*,*,*,文意,ブンイ,ブンイ,二,1,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,4
口述,名詞,サ変接続,*,*,*,*,口述,コウジュツ,コージュツ,二,1,4
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,二,1,4
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,二,1,4
、,記号,読点,*,*,*,*,、,、,、,二,1,4
出鱈目,名詞,一般,*,*,*,*,出鱈目,デタラメ,デタラメ,二,1,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二,1,4
曲線,名詞,一般,*,*,*,*,曲線,キョクセン,キョクセン,二,1,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,4
描い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,描く,エガイ,エガイ,二,1,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二,1,4
、,記号,読点,*,*,*,*,、,、,、,二,1,4
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,二,1,4
辺,名詞,一般,*,*,*,*,辺,アタリ,アタリ,二,1,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二,1,4
