表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
、,記号,読点,*,*,*,*,、,、,、,三
影,名詞,一般,*,*,*,*,影,カゲ,カゲ,三
の,助詞,連体化,*,*,*,*,の,ノ,ノ,三
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,三
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,三
ついて行っ,動詞,自立,*,*,五段・カ行促音便,連用タ接続,ついて行く,ツイテイッ,ツイテイッ,三
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,三
。,記号,句点,*,*,*,*,。,。,。,三
案の定,副詞,助詞類接続,*,*,*,*,案の定,アンノジョウ,アンノジョー,三
納戸,名詞,一般,*,*,*,*,納戸,ナンド,ナンド,三
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,三
。,記号,句点,*,*,*,*,。,。,。,三
今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,三
這入っ,動詞,自立,*,*,五段・ラ行,連用タ接続,這入る,ハイイッ,ハイイッ,三
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,三
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,三
の,助詞,連体化,*,*,*,*,の,ノ,ノ,三
ところ,名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,三
で,助詞,格助詞,一般,*,*,*,で,デ,デ,三
、,記号,読点,*,*,*,*,、,、,、,三
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,三
箪笥,名詞,一般,*,*,*,*,箪笥,タンス,タンス,三
の,助詞,連体化,*,*,*,*,の,ノ,ノ,三
錠前,名詞,一般,*,*,*,*,錠前,ジョウマエ,ジョーマエ,三
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,三
ガチャガチャ,名詞,一般,*,*,*,*,ガチャガチャ,ガチャガチャ,ガチャガチャ,三
云わ,動詞,自立,*,*,五段・ワ行促音便,未然形,云う,イワ,イワ,三
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,三
て,助詞,接続助詞,*,*,*,*,て,テ,テ,三
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,三
。,記号,句点,*,*,*,*,。,。,。,三
一体,名詞,一般,*,*,*,*,一体,イッタイ,イッタイ,三
、,記号,読点,*,*,*,*,、,、,、,三
