表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,骸骨紳士
寒く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,寒い,サムク,サムク,骸骨紳士
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,骸骨紳士
て,助詞,接続助詞,*,*,*,*,て,テ,テ,骸骨紳士
き,動詞,非自立,*,*,カ変・クル,連用形,くる,キ,キ,骸骨紳士
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,骸骨紳士
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,骸骨紳士
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,骸骨紳士
。,記号,句点,*,*,*,*,。,。,。,骸骨紳士
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
夕ぐれ,名詞,一般,*,*,*,*,夕ぐれ,ユウグレ,ユーグレ,骸骨紳士
の,助詞,連体化,*,*,*,*,の,ノ,ノ,骸骨紳士
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,骸骨紳士
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,骸骨紳士
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,骸骨紳士
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,骸骨紳士
の,助詞,連体化,*,*,*,*,の,ノ,ノ,骸骨紳士
顔,名詞,一般,*,*,*,*,顔,カオ,カオ,骸骨紳士
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,骸骨紳士
、,記号,読点,*,*,*,*,、,、,、,骸骨紳士
はっきり,副詞,助詞類接続,*,*,*,*,はっきり,ハッキリ,ハッキリ,骸骨紳士
見え,動詞,自立,*,*,一段,連用形,見える,ミエ,ミエ,骸骨紳士
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,骸骨紳士
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,骸骨紳士
。,記号,句点,*,*,*,*,。,。,。,骸骨紳士
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,骸骨紳士
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,骸骨紳士
