表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
来,動詞,自立,*,*,カ変・来ル,連用形,来る,キ,キ,１,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,１,0,2
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,１,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,１,0,2
同じ,連体詞,*,*,*,*,*,同じ,オナジ,オナジ,１,0,2
だんいん,名詞,一般,*,*,*,*,団員,ダンイン,ダンイン,１,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,１,0,2
ノロ,名詞,一般,*,*,*,*,ノロ,ノロ,ノロ,１,0,2
ちゃん,名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,１,0,2
（,記号,括弧開,*,*,*,*,（,（,（,１,0,2
野呂,名詞,固有名詞,人名,姓,*,*,野呂,ノロ,ノロ,１,0,2
一平,名詞,固有名詞,人名,名,*,*,一平,イッペイ,イッペイ,１,0,2
くん,名詞,接尾,人名,*,*,*,くん,クン,クン,１,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,１,0,2
あだ名,名詞,一般,*,*,*,*,あだ名,アダナ,アダナ,１,0,2
）,記号,括弧閉,*,*,*,*,）,）,）,１,0,2
とふ,名詞,サ変接続,*,*,*,*,塗布,トフ,トフ,１,0,2
たり,助詞,並立助詞,*,*,*,*,たり,タリ,タリ,１,0,2
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,１,0,2
、,記号,読点,*,*,*,*,、,、,、,１,0,2
方々,名詞,一般,*,*,*,*,方々,カタガタ,カタガタ,１,0,2
さがしまわっ,動詞,自立,*,*,五段・ラ行,連用タ接続,さがしまわる,サガシマワッ,サガシマワッ,１,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,１,0,2
、,記号,読点,*,*,*,*,、,、,、,１,0,2
やっと,副詞,一般,*,*,*,*,やっと,ヤット,ヤット,１,0,2
ルミ,名詞,固有名詞,人名,名,*,*,ルミ,ルミ,ルミ,１,0,2
ちゃん,名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,１,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,１,0,2
見つけ,動詞,自立,*,*,一段,連用形,見つける,ミツケ,ミツケ,１,0,2
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,１,0,2
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,１,0,2
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,１,0,2
、,記号,読点,*,*,*,*,、,、,、,１,0,2
ルミ,名詞,固有名詞,人名,名,*,*,ルミ,ルミ,ルミ,１,0,2
ちゃん,名詞,接尾,人名,*,*,*,ちゃん,チャン,チャン,１,0,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,１,0,2
、,記号,読点,*,*,*,*,、,、,、,１,0,2
ちんどん屋,名詞,一般,*,*,*,*,ちんどん屋,チンドンヤ,チンドンヤ,１,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,１,0,2
おじさん,名詞,一般,*,*,*,*,おじさん,オジサン,オジサン,１,0,2
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,１,0,2
おもしろい,形容詞,自立,*,*,形容詞・アウオ段,基本形,おもしろい,オモシロイ,オモシロイ,１,0,2
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,１,0,2
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,１,0,2
見せ,動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,１,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,１,0,2
やる,動詞,非自立,*,*,五段・ラ行,基本形,やる,ヤル,ヤル,１,0,2
と,助詞,格助詞,引用,*,*,*,と,ト,ト,１,0,2
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,１,0,2
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,１,0,2
、,記号,読点,*,*,*,*,、,、,、,１,0,2
いっしょ,名詞,一般,*,*,*,*,いっしょ,イッショ,イッショ,１,0,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,１,0,2
行く,動詞,自立,*,*,五段・カ行促音便,基本形,行く,イク,イク,１,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,１,0,2
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,１,0,2
と,助詞,格助詞,引用,*,*,*,と,ト,ト,１,0,2
いっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,いう,イッ,イッ,１,0,2
て,助詞,接続助詞,*,*,*,*,て,テ,テ,１,0,2
、,記号,読点,*,*,*,*,、,、,、,１,0,2
どうしても,副詞,一般,*,*,*,*,どうしても,ドウシテモ,ドーシテモ,１,0,2
帰り,動詞,自立,*,*,五段・ラ行,連用形,帰る,カエリ,カエリ,１,0,2
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,１,0,2
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,１,0,2
。,記号,句点,*,*,*,*,。,。,。,１,0,2
「,記号,括弧開,*,*,*,*,「,「,「,１,0,3
きみ,名詞,代名詞,一般,*,*,*,きみ,キミ,キミ,１,0,3
たち,名詞,接尾,一般,*,*,*,たち,タチ,タチ,１,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,１,0,3
も,助詞,係助詞,*,*,*,*,も,モ,モ,１,0,3
見せ,動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,１,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,１,0,3
あげる,動詞,非自立,*,*,一段,基本形,あげる,アゲル,アゲル,１,0,3
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,１,0,3
、,記号,読点,*,*,*,*,、,、,、,１,0,3
いっしょ,名詞,一般,*,*,*,*,いっしょ,イッショ,イッショ,１,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,１,0,3
おいで,名詞,一般,*,*,*,*,おいで,オイデ,オイデ,１,0,3
。,記号,句点,*,*,*,*,。,。,。,１,0,3
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,１,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,１,0,4
ふしぎ,名詞,形容動詞語幹,*,*,*,*,ふしぎ,フシギ,フシギ,１,0,4
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,１,0,4
おもしろい,形容詞,自立,*,*,形容詞・アウオ段,基本形,おもしろい,オモシロイ,オモシロイ,１,0,4
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,１,0,4
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,１,0,4
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,１,0,4
」,記号,括弧閉,*,*,*,*,」,」,」,１,0,4
とんがり,動詞,自立,*,*,五段・ラ行,連用形,とんがる,トンガリ,トンガリ,１,0,4
ぼうし,名詞,一般,*,*,*,*,ぼうし,ボウシ,ボウシ,１,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,１,0,4
かぶり,動詞,自立,*,*,五段・ラ行,連用形,かぶる,カブリ,カブリ,１,0,4
、,記号,読点,*,*,*,*,、,、,、,１,0,4
だぶだぶ,副詞,一般,*,*,*,*,だぶだぶ,ダブダブ,ダブダブ,１,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,１,0,4
どうけ,動詞,自立,*,*,一段,連用形,どうける,ドウケ,ドーケ,１,0,4
ふく,名詞,一般,*,*,*,*,ふく,フク,フク,１,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,１,0,4
着,動詞,自立,*,*,一段,連用形,着る,キ,キ,１,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,１,0,4
、,記号,読点,*,*,*,*,、,、,、,１,0,4
かお,名詞,一般,*,*,*,*,かお,カオ,カオ,１,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,１,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,１,0,4
まっ白,名詞,形容動詞語幹,*,*,*,*,まっ白,マッシロ,マッシロ,１,0,4
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,１,0,4
おしろい,名詞,一般,*,*,*,*,おしろい,オシロイ,オシロイ,１,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,１,0,4
ぬっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ぬる,ヌッ,ヌッ,１,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,１,0,4
ちんどん屋,名詞,一般,*,*,*,*,ちんどん屋,チンドンヤ,チンドンヤ,１,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,１,0,4
、,記号,読点,*,*,*,*,、,、,、,１,0,4
やさしく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,やさしい,ヤサシク,ヤサシク,１,0,4
いい,動詞,自立,*,*,五段・ワ行促音便,連用形,いう,イイ,イイ,１,0,4
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,１,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,１,0,4
。,記号,句点,*,*,*,*,。,。,。,１,0,4
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,１,0,5
、,記号,読点,*,*,*,*,、,、,、,１,0,5
三,名詞,数,*,*,*,*,三,サン,サン,１,0,5
人,名詞,接尾,助数詞,*,*,*,人,ニン,ニン,１,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,１,0,5
、,記号,読点,*,*,*,*,、,、,、,１,0,5
町はずれ,名詞,一般,*,*,*,*,町はずれ,マチハズレ,マチハズレ,１,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,１,0,5
森,名詞,一般,*,*,*,*,森,モリ,モリ,１,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,１,0,5
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,１,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,１,0,5
古い,形容詞,自立,*,*,形容詞・アウオ段,基本形,古い,フルイ,フルイ,１,0,5
赤れんが,名詞,一般,*,*,*,*,赤レンガ,アカレンガ,アカレンガ,１,0,5
