表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,６,5,23
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,23
。,記号,句点,*,*,*,*,。,。,。,６,5,23
木,名詞,一般,*,*,*,*,木,キ,キ,６,5,24
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,６,5,24
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,24
こ,名詞,一般,*,*,*,*,こ,コ,コ,６,5,24
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,６,5,24
あけ,動詞,自立,*,*,一段,連用形,あける,アケ,アケ,６,5,24
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,24
、,記号,読点,*,*,*,*,、,、,、,６,5,24
中,名詞,固有名詞,地域,国,*,*,中,チュウ,チュー,６,5,24
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,６,5,24
、,記号,読点,*,*,*,*,、,、,、,６,5,24
ほそながく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,ほそながい,ホソナガク,ホソナガク,６,5,24
まい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,まく,マイ,マイ,６,5,24
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,24
え,フィラー,*,*,*,*,*,え,エ,エ,６,5,24
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,６,5,24
だし,動詞,自立,*,*,五段・サ行,連用形,だす,ダシ,ダシ,６,5,24
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,24
、,記号,読点,*,*,*,*,、,、,、,６,5,24
み,動詞,自立,*,*,一段,連用形,みる,ミ,ミ,６,5,24
て,助詞,接続助詞,*,*,*,*,て,テ,テ,６,5,24
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,６,5,24
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,６,5,24
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,６,5,24
。,記号,句点,*,*,*,*,。,。,。,６,5,24
「,記号,括弧開,*,*,*,*,「,「,「,６,5,25
あっ,感動詞,*,*,*,*,*,あっ,アッ,アッ,６,5,25
、,記号,読点,*,*,*,*,、,、,、,６,5,25
わかっ,動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ,６,5,25
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,25
。,記号,句点,*,*,*,*,。,。,。,６,5,25
あれ,名詞,代名詞,一般,*,*,*,あれ,アレ,アレ,６,5,26
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,６,5,26
、,記号,読点,*,*,*,*,、,、,、,６,5,26
石,名詞,一般,*,*,*,*,石,イシ,イシ,６,5,26
むら,名詞,一般,*,*,*,*,むら,ムラ,ムラ,６,5,26
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,６,5,26
の,助詞,連体化,*,*,*,*,の,ノ,ノ,６,5,26
いえ,動詞,自立,*,*,五段・ワ行促音便,仮定形,いう,イエ,イエ,６,5,26
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,６,5,26
ぬすみだし,動詞,自立,*,*,五段・サ行,連用形,ぬすみだす,ヌスミダシ,ヌスミダシ,６,5,26
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,６,5,26
、,記号,読点,*,*,*,*,、,、,、,６,5,26
だいじ,名詞,形容動詞語幹,*,*,*,*,大事,ダイジ,ダイジ,６,5,26
