表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
て,助詞,接続助詞,*,*,*,*,て,テ,テ,四,3,25
、,記号,読点,*,*,*,*,、,、,、,四,3,25
よく,副詞,一般,*,*,*,*,よく,ヨク,ヨク,四,3,25
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,25
分り,動詞,自立,*,*,五段・ラ行,連用形,分る,ワカリ,ワカリ,四,3,25
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,四,3,25
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,四,3,25
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,四,3,25
、,記号,読点,*,*,*,*,、,、,、,四,3,25
部屋,名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,四,3,25
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,四,3,25
入る,動詞,自立,*,*,五段・ラ行,基本形,入る,ハイル,ハイル,四,3,25
なり,助詞,接続助詞,*,*,*,*,なり,ナリ,ナリ,四,3,25
、,記号,読点,*,*,*,*,、,、,、,四,3,25
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,四,3,25
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,25
自分,名詞,一般,*,*,*,*,自分,ジブン,ジブン,四,3,25
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,25
覆面,名詞,サ変接続,*,*,*,*,覆面,フクメン,フクメン,四,3,25
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,四,3,25
とっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,四,3,25
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,25
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,四,3,25
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,四,3,25
。,記号,句点,*,*,*,*,。,。,。,四,3,25
する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,四,3,26
と,助詞,接続助詞,*,*,*,*,と,ト,ト,四,3,26
、,記号,読点,*,*,*,*,、,、,、,四,3,26
相手,名詞,一般,*,*,*,*,相手,アイテ,アイテ,四,3,26
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,26
婦人,名詞,一般,*,*,*,*,婦人,フジン,フジン,四,3,26
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,四,3,26
「,記号,括弧開,*,*,*,*,「,「,「,四,3,26
アッ,感動詞,*,*,*,*,*,アッ,アッ,アッ,四,3,26
」,記号,括弧閉,*,*,*,*,」,」,」,四,3,26
と,助詞,格助詞,引用,*,*,*,と,ト,ト,四,3,26
叫ん,動詞,自立,*,*,五段・バ行,連用タ接続,叫ぶ,サケン,サケン,四,3,26
で,助詞,接続助詞,*,*,*,*,で,デ,デ,四,3,26
、,記号,読点,*,*,*,*,、,、,、,四,3,26
いきなり,副詞,助詞類接続,*,*,*,*,いきなり,イキナリ,イキナリ,四,3,26
逃げ出そ,動詞,自立,*,*,五段・サ行,未然ウ接続,逃げ出す,ニゲダソ,ニゲダソ,四,3,26
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,四,3,26
と,助詞,格助詞,引用,*,*,*,と,ト,ト,四,3,26
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,四,3,26
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,四,3,26
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,四,3,26
。,記号,句点,*,*,*,*,。,。,。,四,3,26
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,四,3,27
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,四,3,27
夢,名詞,一般,*,*,*,*,夢,ユメ,ユメ,四,3,27
の,助詞,連体化,*,*,*,*,の,ノ,ノ,四,3,27
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,四,3,27
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,四,3,27
思,名詞,固有名詞,一般,*,*,*,思,シ,シ,四,3,27
出す,動詞,自立,*,*,五段・サ行,基本形,出す,ダス,ダス,四,3,27
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,四,3,27
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,四,3,27
でき,動詞,自立,*,*,一段,連用形,できる,デキ,デキ,四,3,27
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,四,3,27
。,記号,句点,*,*,*,*,。,。,。,四,3,27
でも,接続詞,*,*,*,*,*,でも,デモ,デモ,四,3,28
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,四,3,28
、,記号,読点,*,*,*,*,、,、,、,四,3,28
酔いしれ,動詞,自立,*,*,一段,連用形,酔いしれる,ヨイシレ,ヨイシレ,四,3,28
