表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
だれ,名詞,代名詞,一般,*,*,*,だれ,ダレ,ダレ,,老人形師,,0,10
も,助詞,係助詞,*,*,*,*,も,モ,モ,,老人形師,,0,10
はいっ,動詞,自立,*,*,五段・ラ行,連用タ接続,はいる,ハイッ,ハイッ,,老人形師,,0,10
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,老人形師,,0,10
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,老人形師,,0,10
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,老人形師,,0,10
ござい,助動詞,*,*,*,五段・ラ行特殊,連用形,ござる,ゴザイ,ゴザイ,,老人形師,,0,10
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,,老人形師,,0,10
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,,老人形師,,0,10
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,10
秘密,名詞,一般,*,*,*,*,秘密,ヒミツ,ヒミツ,,老人形師,,0,11
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,老人形師,,0,11
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,老人形師,,0,11
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,11
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,老人形師,,0,11
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,老人形師,,0,11
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,,老人形師,,0,11
。,記号,句点,*,*,*,*,。,。,。,,老人形師,,0,11
しかし,接続詞,*,*,*,*,*,しかし,シカシ,シカシ,,老人形師,,0,12
ね,助詞,終助詞,*,*,*,*,ね,ネ,ネ,,老人形師,,0,12
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,12
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ,,老人形師,,0,12
、,記号,読点,*,*,*,*,、,、,、,,老人形師,,0,12
先生,名詞,一般,*,*,*,*,先生,センセイ,センセイ,,老人形師,,0,12
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,,老人形師,,0,12
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,,老人形師,,0,12
見せ,動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,,老人形師,,0,12
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,老人形師,,0,12
くれ,動詞,非自立,*,*,一段・クレル,連用形,くれる,クレ,クレ,,老人形師,,0,12
