表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
相,名詞,接尾,一般,*,*,*,相,ショウ,ショー,下,2,173
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,下,2,173
笑顔,名詞,一般,*,*,*,*,笑顔,エガオ,エガオ,下,2,173
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,下,2,173
隠す,動詞,自立,*,*,五段・サ行,基本形,隠す,カクス,カクス,下,2,173
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,下,2,173
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,下,2,173
出来,動詞,自立,*,*,一段,未然形,出来る,デキ,デキ,下,2,173
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,下,2,173
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,下,2,173
。,記号,句点,*,*,*,*,。,。,。,下,2,173
話,名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,下,2,174
の,助詞,連体化,*,*,*,*,の,ノ,ノ,下,2,174
間々,名詞,固有名詞,地域,一般,*,*,間々,ママ,ママ,下,2,174
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,下,2,174
ニヤリ,副詞,助詞類接続,*,*,*,*,ニヤリ,ニヤリ,ニヤリ,下,2,174
と,助詞,副詞化,*,*,*,*,と,ト,ト,下,2,174
洩らす,動詞,自立,*,*,五段・サ行,基本形,洩らす,モラス,モラス,下,2,174
、,記号,読点,*,*,*,*,、,、,、,下,2,174
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,下,2,174
形容,名詞,サ変接続,*,*,*,*,形容,ケイヨウ,ケイヨー,下,2,174
のし,名詞,一般,*,*,*,*,のし,ノシ,ノシ,下,2,174
様,名詞,接尾,人名,*,*,*,様,サマ,サマ,下,2,174
も,助詞,係助詞,*,*,*,*,も,モ,モ,下,2,174
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,下,2,174
、,記号,読点,*,*,*,*,、,、,、,下,2,174
狂気,名詞,一般,*,*,*,*,狂気,キョウキ,キョーキ,下,2,174
の,助詞,連体化,*,*,*,*,の,ノ,ノ,下,2,174
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,下,2,174
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,下,2,174
笑い,名詞,一般,*,*,*,*,笑い,ワライ,ワライ,下,2,174
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,下,2,174
、,記号,読点,*,*,*,*,、,、,、,下,2,174
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,下,2,174
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,下,2,174
寧ろ,副詞,一般,*,*,*,*,寧ろ,ムシロ,ムシロ,下,2,174
凄い,形容詞,自立,*,*,形容詞・アウオ段,基本形,凄い,スゴイ,スゴイ,下,2,174
と,助詞,格助詞,引用,*,*,*,と,ト,ト,下,2,174
思っ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,思う,オモッ,オモッ,下,2,174
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,下,2,174
。,記号,句点,*,*,*,*,。,。,。,下,2,174
併,名詞,一般,*,*,*,*,*,*,*,下,2,175
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,下,2,175
、,記号,読点,*,*,*,*,、,、,、,下,2,175
昔,名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,下,2,175
千,名詞,数,*,*,*,*,千,セン,セン,下,2,175
両,名詞,接尾,助数詞,*,*,*,両,リョウ,リョー,下,2,175
の,助詞,連体化,*,*,*,*,の,ノ,ノ,下,2,175
富籤,名詞,一般,*,*,*,*,富籤,トミクジ,トミクジ,下,2,175
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,下,2,175
当っ,動詞,自立,*,*,五段・ラ行,連用タ接続,当る,アタッ,アタッ,下,2,175
て,助詞,接続助詞,*,*,*,*,て,テ,テ,下,2,175
発狂,名詞,サ変接続,*,*,*,*,発狂,ハッキョウ,ハッキョー,下,2,175
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,下,2,175
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,下,2,175
貧乏人,名詞,一般,*,*,*,*,貧乏人,ビンボウニン,ビンボーニン,下,2,175
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,下,2,175
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,下,2,175
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,下,2,175
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,下,2,175
話,名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,下,2,175
も,助詞,係助詞,*,*,*,*,も,モ,モ,下,2,175
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,下,2,175
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,下,2,175
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,下,2,175
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,下,2,175
、,記号,読点,*,*,*,*,、,、,、,下,2,175
松村,名詞,固有名詞,人名,姓,*,*,松村,マツムラ,マツムラ,下,2,175
