表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,93
主人,名詞,一般,*,*,*,*,主人,シュジン,シュジン,< 章なし >,0,93
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,93
葬式,名詞,一般,*,*,*,*,葬式,ソウシキ,ソーシキ,< 章なし >,0,93
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,93
すませる,動詞,自立,*,*,一段,基本形,すませる,スマセル,スマセル,< 章なし >,0,93
と,助詞,接続助詞,*,*,*,*,と,ト,ト,< 章なし >,0,93
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,93
広,接頭詞,名詞接続,*,*,*,*,広,ヒロ,ヒロ,< 章なし >,0,93
い家,名詞,一般,*,*,*,*,医家,イカ,イカ,< 章なし >,0,93
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >,0,93
女中,名詞,一般,*,*,*,*,女中,ジョチュウ,ジョチュー,< 章なし >,0,93
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >,0,93
ふたり,名詞,一般,*,*,*,*,ふたり,フタリ,フタリ,< 章なし >,0,93
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >,0,93
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,93
つつましく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,つつましい,ツツマシク,ツツマシク,< 章なし >,0,93
暮らし,動詞,自立,*,*,五段・サ行,連用形,暮らす,クラシ,クラシ,< 章なし >,0,93
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,93
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,< 章なし >,0,93
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,< 章なし >,0,93
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,93
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,93
むろん,副詞,一般,*,*,*,*,むろん,ムロン,ムロン,< 章なし >,0,94
南田,名詞,固有名詞,人名,姓,*,*,南田,ミナミダ,ミナミダ,< 章なし >,0,94
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,94
財産,名詞,一般,*,*,*,*,財産,ザイサン,ザイサン,< 章なし >,0,94
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,94
みや子,名詞,固有名詞,人名,名,*,*,みや子,ミヤコ,ミヤコ,< 章なし >,0,94
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,< 章なし >,0,94
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,94
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,< 章なし >,0,94
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >,0,94
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,< 章なし >,0,94
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >,0,94
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,< 章なし >,0,94
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,94
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,< 章なし >,0,95
額,名詞,一般,*,*,*,*,額,ガク,ガク,< 章なし >,0,95
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,95
三,名詞,数,*,*,*,*,三,サン,サン,< 章なし >,0,95
千,名詞,数,*,*,*,*,千,セン,セン,< 章なし >,0,95
万,名詞,数,*,*,*,*,万,マン,マン,< 章なし >,0,95
円,名詞,接尾,助数詞,*,*,*,円,エン,エン,< 章なし >,0,95
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,95
下ら,動詞,自立,*,*,五段・ラ行,未然形,下る,クダラ,クダラ,< 章なし >,0,95
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,< 章なし >,0,95
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,< 章なし >,0,95
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,< 章なし >,0,95
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,< 章なし >,0,95
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >,0,95
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,< 章なし >,0,95
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,95
。,記号,句点,*,*,*,*,。,。,。,< 章なし >,0,95
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,< 章なし >,0,96
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >,0,96
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,96
ふと,副詞,一般,*,*,*,*,ふと,フト,フト,< 章なし >,0,96
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,96
南田,名詞,固有名詞,人名,姓,*,*,南田,ミナミダ,ミナミダ,< 章なし >,0,96
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >,0,96
自殺,名詞,サ変接続,*,*,*,*,自殺,ジサツ,ジサツ,< 章なし >,0,96
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,96
直前,名詞,一般,*,*,*,*,直前,チョクゼン,チョクゼン,< 章なし >,0,96
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >,0,96
琴浦,名詞,固有名詞,地域,一般,*,*,琴浦,コトウラ,コトウラ,< 章なし >,0,96
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,< 章なし >,0,96
近所,名詞,一般,*,*,*,*,近所,キンジョ,キンジョ,< 章なし >,0,96
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >,0,96
歯科医,名詞,一般,*,*,*,*,歯科医,シカイ,シカイ,< 章なし >,0,96
院,名詞,接尾,一般,*,*,*,院,イン,イン,< 章なし >,0,96
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,< 章なし >,0,96
行っ,動詞,自立,*,*,五段・カ行促音便,連用タ接続,行く,イッ,イッ,< 章なし >,0,96
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >,0,96
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,< 章なし >,0,96
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,< 章なし >,0,96
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,96
思い出し,動詞,自立,*,*,五段・サ行,連用形,思い出す,オモイダシ,オモイダシ,< 章なし >,0,96
、,記号,読点,*,*,*,*,、,、,、,< 章なし >,0,96
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,< 章なし >,0,96
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >,0,96
訪ね,動詞,自立,*,*,一段,連用形,訪ねる,タズネ,タズネ,< 章なし >,0,96
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >,0,96
