表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
長い,形容詞,自立,*,*,形容詞・アウオ段,基本形,長い,ナガイ,ナガイ,のぞきカラクリ,0,2
コンクリート,名詞,一般,*,*,*,*,コンクリート,コンクリート,コンクリート,のぞきカラクリ,0,2
べ,助詞,終助詞,*,*,*,*,べ,ベ,ベ,のぞきカラクリ,0,2
い,名詞,一般,*,*,*,*,い,イ,イ,のぞきカラクリ,0,2
。,記号,句点,*,*,*,*,。,。,。,のぞきカラクリ,0,2
もう,副詞,一般,*,*,*,*,もう,モウ,モー,のぞきカラクリ,0,3
、,記号,読点,*,*,*,*,、,、,、,のぞきカラクリ,0,3
うすぐらく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,うすぐらい,ウスグラク,ウスグラク,のぞきカラクリ,0,3
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,のぞきカラクリ,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,のぞきカラクリ,0,3
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,のぞきカラクリ,0,3
町,名詞,一般,*,*,*,*,町,マチ,マチ,のぞきカラクリ,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,のぞきカラクリ,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,のぞきカラクリ,0,3
、,記号,読点,*,*,*,*,、,、,、,のぞきカラクリ,0,3
まったく,副詞,助詞類接続,*,*,*,*,まったく,マッタク,マッタク,のぞきカラクリ,0,3
人どおり,名詞,一般,*,*,*,*,人通り,ヒトドオリ,ヒトドーリ,のぞきカラクリ,0,3
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,のぞきカラクリ,0,3
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,のぞきカラクリ,0,3
ませ,助動詞,*,*,*,特殊・マス,未然形,ます,マセ,マセ,のぞきカラクリ,0,3
ん,助動詞,*,*,*,不変化型,基本形,ん,ン,ン,のぞきカラクリ,0,3
。,記号,句点,*,*,*,*,。,。,。,のぞきカラクリ,0,3
気味,名詞,一般,*,*,*,*,気味,キミ,キミ,のぞきカラクリ,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,のぞきカラクリ,0,4
わるい,形容詞,自立,*,*,形容詞・アウオ段,基本形,わるい,ワルイ,ワルイ,のぞきカラクリ,0,4
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,のぞきカラクリ,0,4
、,記号,読点,*,*,*,*,、,、,、,のぞきカラクリ,0,4
しずまりかえっ,動詞,自立,*,*,五段・ラ行,連用タ接続,しずまりかえる,シズマリカエッ,シズマリカエッ,のぞきカラクリ,0,4
て,助詞,接続助詞,*,*,*,*,て,テ,テ,のぞきカラクリ,0,4
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,のぞきカラクリ,0,4
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,のぞきカラクリ,0,4
。,記号,句点,*,*,*,*,。,。,。,のぞきカラクリ,0,4
ヒョイ,名詞,一般,*,*,*,*,*,*,*,のぞきカラクリ,0,5
と,助詞,並立助詞,*,*,*,*,と,ト,ト,のぞきカラクリ,0,5
、,記号,読点,*,*,*,*,、,、,、,のぞきカラクリ,0,5
コンクリート,名詞,一般,*,*,*,*,コンクリート,コンクリート,コンクリート,のぞきカラクリ,0,5
べ,助詞,終助詞,*,*,*,*,べ,ベ,ベ,のぞきカラクリ,0,5
い,名詞,一般,*,*,*,*,い,イ,イ,のぞきカラクリ,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,のぞきカラクリ,0,5
かど,名詞,形容動詞語幹,*,*,*,*,過度,カド,カド,のぞきカラクリ,0,5
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,のぞきカラクリ,0,5
まがる,動詞,自立,*,*,五段・ラ行,基本形,まがる,マガル,マガル,のぞきカラクリ,0,5
と,助詞,接続助詞,*,*,*,*,と,ト,ト,のぞきカラクリ,0,5
、,記号,読点,*,*,*,*,、,、,、,のぞきカラクリ,0,5
