表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー,章番号,文番号
なんだか,副詞,一般,*,*,*,*,なんだか,ナンダカ,ナンダカ,歯車の音,0,17
両足,名詞,一般,*,*,*,*,両足,リョウアシ,リョーアシ,歯車の音,0,17
とも,助詞,副助詞,*,*,*,*,とも,トモ,トモ,歯車の音,0,17
義足,名詞,一般,*,*,*,*,義足,ギソク,ギソク,歯車の音,0,17
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音,0,17
も,助詞,係助詞,*,*,*,*,も,モ,モ,歯車の音,0,17
はめ,動詞,自立,*,*,一段,連用形,はめる,ハメ,ハメ,歯車の音,0,17
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音,0,17
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,歯車の音,0,17
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,歯車の音,0,17
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音,0,17
歩き,名詞,一般,*,*,*,*,歩き,アルキ,アルキ,歯車の音,0,17
かた,名詞,接尾,一般,*,*,*,かた,カタ,カタ,歯車の音,0,17
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音,0,17
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音,0,17
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,歯車の音,0,17
。,記号,句点,*,*,*,*,。,。,。,歯車の音,0,17
人間,名詞,一般,*,*,*,*,人間,ニンゲン,ニンゲン,歯車の音,0,18
の,助詞,連体化,*,*,*,*,の,ノ,ノ,歯車の音,0,18
足,名詞,一般,*,*,*,*,足,アシ,アシ,歯車の音,0,18
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音,0,18
歩く,動詞,自立,*,*,五段・カ行イ音便,基本形,歩く,アルク,アルク,歯車の音,0,18
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,歯車の音,0,18
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,歯車の音,0,18
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,歯車の音,0,18
なく,助動詞,*,*,*,特殊・ナイ,連用テ接続,ない,ナク,ナク,歯車の音,0,18
、,記号,読点,*,*,*,*,、,、,、,歯車の音,0,18
機械,名詞,一般,*,*,*,*,機械,キカイ,キカイ,歯車の音,0,18
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音,0,18
でき,動詞,自立,*,*,一段,連用形,できる,デキ,デキ,歯車の音,0,18
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,歯車の音,0,18
足,名詞,一般,*,*,*,*,足,アシ,アシ,歯車の音,0,18
で,助詞,格助詞,一般,*,*,*,で,デ,デ,歯車の音,0,18
歩い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,歩く,アルイ,アルイ,歯車の音,0,18
て,助詞,接続助詞,*,*,*,*,て,テ,テ,歯車の音,0,18
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,歯車の音,0,18
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,歯車の音,0,18
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,歯車の音,0,18
感じ,名詞,一般,*,*,*,*,感じ,カンジ,カンジ,歯車の音,0,18
