表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
かわいらしい,形容詞,自立,*,*,形容詞・イ段,基本形,かわいらしい,カワイラシイ,カワイラシイ,,地底の森,,20,123
おかっぱ,名詞,一般,*,*,*,*,お河童,オカッパ,オカッパ,,地底の森,,20,123
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,地底の森,,20,123
女の子,名詞,一般,*,*,*,*,女の子,オンナノコ,オンナノコ,,地底の森,,20,123
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,,地底の森,,20,123
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,地底の森,,20,123
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,123
「,記号,括弧開,*,*,*,*,「,「,「,,地底の森,,20,124
あ,感動詞,*,*,*,*,*,あ,ア,ア,,地底の森,,20,124
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,124
おまえ,名詞,代名詞,一般,*,*,*,おまえ,オマエ,オマエ,,地底の森,,20,124
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,地底の森,,20,124
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,124
三千代,名詞,固有名詞,人名,名,*,*,三千代,ミチヨ,ミチヨ,,地底の森,,20,124
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,地底の森,,20,124
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,,地底の森,,20,124
…,記号,一般,*,*,*,*,…,…,…,,地底の森,,20,124
…。,名詞,固有名詞,人名,一般,*,*,…。,サイレンス,サイレンス,,地底の森,,20,124
」,記号,括弧閉,*,*,*,*,」,」,」,,地底の森,,20,124
鉄人,名詞,一般,*,*,*,*,鉄人,テツジン,テツジン,,地底の森,,20,124
Ｑ,記号,アルファベット,*,*,*,*,Ｑ,キュー,キュー,,地底の森,,20,124
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,地底の森,,20,124
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,124
びっくり,名詞,サ変接続,*,*,*,*,びっくり,ビックリ,ビックリ,,地底の森,,20,124
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,地底の森,,20,124
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,地底の森,,20,124
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,124
叫び,動詞,自立,*,*,五段・バ行,連用形,叫ぶ,サケビ,サケビ,,地底の森,,20,124
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,地底の森,,20,124
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,地底の森,,20,124
。,記号,句点,*,*,*,*,。,。,。,,地底の森,,20,124
いつか,名詞,副詞可能,*,*,*,*,いつか,イツカ,イツカ,,地底の森,,20,125
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,125
中井,名詞,固有名詞,人名,姓,*,*,中井,ナカイ,ナカイ,,地底の森,,20,125
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,125
北見,名詞,固有名詞,地域,一般,*,*,北見,キタミ,キタミ,,地底の森,,20,125
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,地底の森,,20,125
二,名詞,数,*,*,*,*,二,ニ,ニ,,地底の森,,20,125
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,,地底の森,,20,125
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,地底の森,,20,125
、,記号,読点,*,*,*,*,、,、,、,,地底の森,,20,125
びっくり,名詞,サ変接続,*,*,*,*,びっくり,ビックリ,ビックリ,,地底の森,,20,125
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,,地底の森,,20,125
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,,地底の森,,20,125
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,地底の森,,20,125
