表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,4
、,記号,読点,*,*,*,*,、,、,、,,一,,0,4
時々,副詞,一般,*,*,*,*,時々,トキドキ,トキドキ,,一,,0,4
意見,名詞,サ変接続,*,*,*,*,意見,イケン,イケン,,一,,0,4
めいた,名詞,一般,*,*,*,*,目板,メイタ,メイタ,,一,,0,4
口,名詞,接尾,一般,*,*,*,口,グチ,グチ,,一,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,4
利く,動詞,自立,*,*,五段・カ行イ音便,基本形,利く,キク,キク,,一,,0,4
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,4
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,,一,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,4
。,記号,句点,*,*,*,*,。,。,。,,一,,0,4
「,記号,括弧開,*,*,*,*,「,「,「,,一,,0,5
なぜ,副詞,助詞類接続,*,*,*,*,なぜ,ナゼ,ナゼ,,一,,0,5
兄さん,名詞,一般,*,*,*,*,兄さん,ニイサン,ニーサン,,一,,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,5
左様,名詞,形容動詞語幹,*,*,*,*,左様,サヨウ,サヨー,,一,,0,5
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,一,,0,5
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,一,,0,5
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,,一,,0,5
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,一,,0,5
。,記号,句点,*,*,*,*,。,。,。,,一,,0,5
僕,名詞,代名詞,一般,*,*,*,僕,ボク,ボク,,一,,0,6
だっ,助動詞,*,*,*,特殊・ダ,連用タ接続,だ,ダッ,ダッ,,一,,0,6
たら,助動詞,*,*,*,特殊・タ,仮定形,た,タラ,タラ,,一,,0,6
とっく,名詞,一般,*,*,*,*,特区,トック,トック,,一,,0,6
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,6
離縁,名詞,サ変接続,*,*,*,*,離縁,リエン,リエン,,一,,0,6
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,6
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,一,,0,6
てる,動詞,非自立,*,*,一段,基本形,てる,テル,テル,,一,,0,6
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,一,,0,6
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一,,0,6
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,一,,0,6
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,,一,,0,6
。,記号,句点,*,*,*,*,。,。,。,,一,,0,6
あんな,連体詞,*,*,*,*,*,あんな,アンナ,アンナ,,一,,0,7
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,,一,,0,7
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,7
憐,名詞,固有名詞,人名,名,*,*,憐,レン,レン,,一,,0,7
み,名詞,接尾,特殊,*,*,*,み,ミ,ミ,,一,,0,7
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,7
かける,動詞,自立,*,*,一段,基本形,かける,カケル,カケル,,一,,0,7
所,名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,,一,,0,7
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,7
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,一,,0,7
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,一,,0,7
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,,一,,0,7
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,一,,0,7
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,一,,0,7
」,記号,括弧閉,*,*,*,*,」,」,」,,一,,0,7
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一,,0,7
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
格太郎,名詞,固有名詞,人名,名,*,*,格太郎,カクタロウ,カクタロー,,一,,0,7
にとって,助詞,格助詞,連語,*,*,*,にとって,ニトッテ,ニトッテ,,一,,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,7
、,記号,読点,*,*,*,*,、,、,、,,一,,0,7
単に,副詞,一般,*,*,*,*,単に,タンニ,タンニ,,一,,0,7
憐,名詞,固有名詞,人名,名,*,*,憐,レン,レン,,一,,0,7
み,動詞,非自立,*,*,一段,連用形,みる,ミ,ミ,,一,,0,7
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,一,,0,7
様,名詞,非自立,助動詞語幹,*,*,*,様,ヨウ,ヨー,,一,,0,7
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,一,,0,7
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,7
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,,一,,0,7
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,一,,0,7
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,7
なかっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ,,一,,0,7
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,7
。,記号,句点,*,*,*,*,。,。,。,,一,,0,7
成程,副詞,一般,*,*,*,*,成程,ナルホド,ナルホド,,一,,0,8
、,記号,読点,*,*,*,*,、,、,、,,一,,0,8
今,接頭詞,名詞接続,*,*,*,*,今,コン,コン,,一,,0,8
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,一,,0,8
せい,名詞,一般,*,*,*,*,せい,セイ,セイ,,一,,0,8
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,8
離別,名詞,サ変接続,*,*,*,*,離別,リベツ,リベツ,,一,,0,8
すれ,動詞,自立,*,*,サ変・スル,仮定形,する,スレ,スレ,,一,,0,8
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,一,,0,8
、,記号,読点,*,*,*,*,、,、,、,,一,,0,8
文なし,名詞,一般,*,*,*,*,文無し,モンナシ,モンナシ,,一,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,8
書生,名詞,一般,*,*,*,*,書生,ショセイ,ショセイ,,一,,0,8
っぽ,形容詞,接尾,*,*,形容詞・アウオ段,ガル接続,っぽい,ッポ,ッポ,,一,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,8
相違,名詞,サ変接続,*,*,*,*,相違,ソウイ,ソーイ,,一,,0,8
ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,ない,ナイ,ナイ,,一,,0,8
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,,一,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,8
相手,名詞,一般,*,*,*,*,相手,アイテ,アイテ,,一,,0,8
と共に,助詞,格助詞,連語,*,*,*,と共に,トトモニ,トトモニ,,一,,0,8
、,記号,読点,*,*,*,*,、,、,、,,一,,0,8
たちまち,副詞,助詞類接続,*,*,*,*,たちまち,タチマチ,タチマチ,,一,,0,8
其日,名詞,固有名詞,人名,姓,*,*,其日,キジツ,キジツ,,一,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,8
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,8
困る,動詞,自立,*,*,五段・ラ行,基本形,困る,コマル,コマル,,一,,0,8
身の上,名詞,一般,*,*,*,*,身の上,ミノウエ,ミノウエ,,一,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,8
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,,一,,0,8
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,8
知れ,動詞,自立,*,*,一段,連用形,知れる,シレ,シレ,,一,,0,8
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,8
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,一,,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,8
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,,一,,0,8
、,記号,読点,*,*,*,*,、,、,、,,一,,0,8
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,一,,0,8
憐,名詞,固有名詞,人名,名,*,*,憐,レン,レン,,一,,0,8
み,動詞,自立,*,*,一段,連用形,みる,ミ,ミ,,一,,0,8
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,8
さること,名詞,一般,*,*,*,*,然ること,サルコト,サルコト,,一,,0,8
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,,一,,0,8
、,記号,読点,*,*,*,*,、,、,、,,一,,0,8
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,8
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,8
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,8
もっと,副詞,一般,*,*,*,*,もっと,モット,モット,,一,,0,8
外,名詞,一般,*,*,*,*,外,ソト,ソト,,一,,0,8
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,8
理由,名詞,一般,*,*,*,*,理由,リユウ,リユー,,一,,0,8
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,8
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,,一,,0,8
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,8
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,一,,0,8
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,一,,0,8
。,記号,句点,*,*,*,*,。,。,。,,一,,0,8
子供,名詞,一般,*,*,*,*,子供,コドモ,コドモ,,一,,0,9
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,9
行末,名詞,一般,*,*,*,*,行末,ギョウマツ,ギョーマツ,,一,,0,9
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,9
無論,副詞,一般,*,*,*,*,無論,ムロン,ムロン,,一,,0,9
案じ,動詞,自立,*,*,一段,未然形,案じる,アンジ,アンジ,,一,,0,9
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,,一,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,9
し,助詞,接続助詞,*,*,*,*,し,シ,シ,,一,,0,9
、,記号,読点,*,*,*,*,、,、,、,,一,,0,9
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,一,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,9
、,記号,読点,*,*,*,*,、,、,、,,一,,0,9
恥しく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,恥しい,ハズカシク,ハズカシク,,一,,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,9
弟,名詞,一般,*,*,*,*,弟,オトウト,オトート,,一,,0,9
など,助詞,副助詞,*,*,*,*,など,ナド,ナド,,一,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,9
打開,名詞,サ変接続,*,*,*,*,打開,ダカイ,ダカイ,,一,,0,9
けら,動詞,自立,*,*,五段・ラ行,未然形,ける,ケラ,ケラ,,一,,0,9
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,,一,,0,9
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,9
し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,,一,,0,9
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,一,,0,9
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,,一,,0,9
、,記号,読点,*,*,*,*,、,、,、,,一,,0,9
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,9
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,一,,0,9
、,記号,読点,*,*,*,*,、,、,、,,一,,0,9
そんな,連体詞,*,*,*,*,*,そんな,ソンナ,ソンナ,,一,,0,9
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,一,,0,9
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,,一,,0,9
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,,一,,0,9
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,9
も,助詞,係助詞,*,*,*,*,も,モ,モ,,一,,0,9
、,記号,読点,*,*,*,*,、,、,、,,一,,0,9
まだ,副詞,助詞類接続,*,*,*,*,まだ,マダ,マダ,,一,,0,9
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,,一,,0,9
せい,名詞,一般,*,*,*,*,せい,セイ,セイ,,一,,0,9
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,9
あきらめ,動詞,自立,*,*,一段,連用形,あきらめる,アキラメ,アキラメ,,一,,0,9
兼,名詞,接続詞的,*,*,*,*,兼,ケン,ケン,,一,,0,9
る,助動詞,*,*,*,文語・リ,体言接続,り,ル,ル,,一,,0,9
所,名詞,非自立,副詞可能,*,*,*,所,トコロ,トコロ,,一,,0,9
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,9
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,,一,,0,9
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,一,,0,9
。,記号,句点,*,*,*,*,。,。,。,,一,,0,9
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,一,,0,10
故,接頭詞,名詞接続,*,*,*,*,故,コ,コ,,一,,0,10
、,記号,読点,*,*,*,*,、,、,、,,一,,0,10
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,,一,,0,10
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,一,,0,10
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,,一,,0,10
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,一,,0,10
離れ,動詞,自立,*,*,一段,連用形,離れる,ハナレ,ハナレ,,一,,0,10
切っ,動詞,非自立,*,*,五段・ラ行,連用タ接続,切る,キッ,キッ,,一,,0,10
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,10
了,名詞,固有名詞,人名,名,*,*,了,リョウ,リョー,,一,,0,10
うの,名詞,固有名詞,人名,名,*,*,うの,ウノ,ウノ,,一,,0,10
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,10
恐れ,動詞,自立,*,*,一段,連用形,恐れる,オソレ,オソレ,,一,,0,10
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,10
、,記号,読点,*,*,*,*,、,、,、,,一,,0,10
彼女,名詞,代名詞,一般,*,*,*,彼女,カノジョ,カノジョ,,一,,0,10
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,一,,0,10
不倫,名詞,サ変接続,*,*,*,*,不倫,フリン,フリン,,一,,0,10
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,一,,0,10
責める,動詞,自立,*,*,一段,基本形,責める,セメル,セメル,,一,,0,10
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,一,,0,10
さえ,助詞,係助詞,*,*,*,*,さえ,サエ,サエ,,一,,0,10
遠慮,名詞,サ変接続,*,*,*,*,遠慮,エンリョ,エンリョ,,一,,0,10
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,一,,0,10
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,一,,0,10
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,一,,0,10
