表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,鉄塔の火星人,,0,1
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,,鉄塔の火星人,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,鉄塔の火星人,,0,1
。,記号,句点,*,*,*,*,。,。,。,,鉄塔の火星人,,0,1
中村,名詞,固有名詞,人名,姓,*,*,中村,ナカムラ,ナカムラ,,鉄塔の火星人,,0,2
君,名詞,接尾,人名,*,*,*,君,クン,クン,,鉄塔の火星人,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,鉄塔の火星人,,0,2
家,名詞,一般,*,*,*,*,家,イエ,イエ,,鉄塔の火星人,,0,2
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,鉄塔の火星人,,0,2
港区,名詞,固有名詞,一般,*,*,*,港区,ミナトク,ミナトク,,鉄塔の火星人,,0,2
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,鉄塔の火星人,,0,2
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,,鉄塔の火星人,,0,2
しき,名詞,一般,*,*,*,*,しき,シキ,シキ,,鉄塔の火星人,,0,2
町,名詞,接尾,地域,*,*,*,町,マチ,マチ,,鉄塔の火星人,,0,2
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,鉄塔の火星人,,0,2
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,鉄塔の火星人,,0,2
、,記号,読点,*,*,*,*,、,、,、,,鉄塔の火星人,,0,2
広い,形容詞,自立,*,*,形容詞・アウオ段,基本形,広い,ヒロイ,ヒロイ,,鉄塔の火星人,,0,2
洋館,名詞,一般,*,*,*,*,洋館,ヨウカン,ヨーカン,,鉄塔の火星人,,0,2
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,鉄塔の火星人,,0,2
、,記号,読点,*,*,*,*,、,、,、,,鉄塔の火星人,,0,2
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,,鉄塔の火星人,,0,2
二階,名詞,固有名詞,地域,一般,*,*,二階,ニカイ,ニカイ,,鉄塔の火星人,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,鉄塔の火星人,,0,2
屋根の上に,名詞,固有名詞,一般,*,*,*,屋根の上に,ヤネノウエニ,ヤネノウエニ,,鉄塔の火星人,,0,2
、,記号,読点,*,*,*,*,、,、,、,,鉄塔の火星人,,0,2
三,名詞,数,*,*,*,*,三,サン,サン,,鉄塔の火星人,,0,2
メートル,名詞,接尾,助数詞,*,*,*,メートル,メートル,メートル,,鉄塔の火星人,,0,2
四方,名詞,一般,*,*,*,*,四方,シホウ,シホー,,鉄塔の火星人,,0,2
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,,鉄塔の火星人,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,鉄塔の火星人,,0,2
、,記号,読点,*,*,*,*,、,、,、,,鉄塔の火星人,,0,2
塔,名詞,一般,*,*,*,*,塔,トウ,トー,,鉄塔の火星人,,0,2
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,鉄塔の火星人,,0,2
